patent_id,related_doc_number,published_country,related_doc_type,related_doc_kind,related_doc_published_date,related_doc_sequence
8617615,8206750,US,continuation,parent-grant-document,,1
9320899,20140277270,US,related-publication,,2014-09-18,7
7916381,10699140,US,continuation-in-part,parent-doc,2003-11-01,11
9647186,8658442,US,continuation,parent-grant-document,,1
9237492,20140003389,US,related-publication,,2014-01-02,1
6895305,20020120362,US,related-publication,,2002-08-29,1
8155038,20090161602,US,related-publication,,2009-06-25,0
8249990,13212994,US,continuation,child-doc,,2
9319686,12857682,US,continuation,parent-doc,2010-08-17,0
7244165,20040048547,US,related-publication,,2004-03-11,0
8358134,12541076,US,continuation-in-part,child-doc,,1
9036129,8873022,US,continuation,parent-grant-document,,1
8073744,13159080,US,continuation,child-doc,,2
7997483,12577652,US,continuation,parent-doc,2009-10-12,0
7579939,10755915,US,continuation,child-doc,,5
9255818,13495636,US,continuation,child-doc,,1
8293687,61233289,US,us-provisional-application,,2009-08-12,1
10500805,61476224,US,us-provisional-application,,2011-04-15,18
7174423,11183461,US,continuation,child-doc,,2
11185658,20200066127,US,related-publication,,2020-02-27,2
10117388,9462759,US,division,parent-grant-document,,1
6488793,20010006087,US,related-publication,,2001-07-05,0
10998999,16162982,US,continuation,child-doc,,6
8498848,12152533,US,continuation-in-part,child-doc,,3
6867093,20030199134,US,related-publication,,2003-10-23,6
11285385,16594650,US,continuation,child-doc,,2
8141074,11969950,US,continuation,child-doc,,2
6357662,5869840,US,continuation-in-part,parent-grant-document,,2
10777703,20190006552,US,related-publication,,2019-01-03,0
6776709,09910934,US,continuation-in-part,parent-doc,2001-07-24,1
10984470,61986685,US,us-provisional-application,,2014-04-30,10
11446387,63001211,US,us-provisional-application,,2020-03-27,0
7799898,10184648,US,continuation-in-part,child-doc,,47
7924401,12413194,US,continuation,child-doc,,2
8908735,11521858,US,continuation-in-part,parent-doc,2006-09-14,20
10712570,20190235252,US,related-publication,,2019-08-01,1
11177473,15929608,US,continuation,child-doc,,1
7902566,10987241,US,continuation-in-part,parent-doc,2004-11-12,3
8793758,12380758,US,continuation-in-part,child-doc,,176
9348410,14285470,US,continuation,parent-doc,2014-05-22,0
7951394,7326421,US,division,parent-grant-document,,1
11090616,61601410,US,us-provisional-application,,2012-02-21,7
7370660,20040129305,US,related-publication,,2004-07-08,3
10372551,61798956,US,us-provisional-application,,2013-03-15,0
6458147,09188033,US,continuation-in-part,parent-doc,1998-11-06,1
7246102,20030120621,US,related-publication,,2003-06-26,0
9665860,10638262,US,division,parent-doc,2003-08-08,0
10329765,9366026,US,continuation,parent-grant-document,,4
11115594,20190199899,US,related-publication,,2019-06-27,0
RE45413,13732563,US,reissue,child-doc,,2
7970620,5307263,US,continuation-in-part,parent-grant-document,1994-04-16,192
8485947,20110251034,US,related-publication,,2011-10-13,6
9033149,20130186778,US,related-publication,,2013-07-25,1
9466798,20140275602,US,related-publication,,2014-09-18,2
8796539,PCT/JP2010/055195,US,continuation,parent-doc,2010-03-25,0
D579226,29287655,US,division,child-doc,,1
7752101,20050086147,US,related-publication,,2005-04-21,0
8393680,20110101162,US,related-publication,,2011-05-05,2
7017853,6712311,US,division,parent-grant-document,,1
7045148,60251900,US,us-provisional-application,,2000-12-06,0
8249064,60695290,US,us-provisional-application,,2005-06-30,1
10631250,10264533,US,continuation,parent-grant-document,2019-04-16,4
11304528,D697726,US,continuation,parent-grant-document,2014-01-21,96
9521887,15207602,US,continuation-in-part,child-doc,,1
10434205,14232773,US,continuation,parent-doc,,5
10799049,15802588,US,continuation,parent-doc,2017-11-03,0
9220103,13916567,US,continuation,child-doc,,2
9754996,8796794,US,division,parent-grant-document,,1
7621226,20070000768,US,related-publication,,2007-01-04,1
9968232,20170215672,US,related-publication,,2017-08-03,0
10715241,10069555,US,continuation,parent-grant-document,,1
8302257,20100170061,US,related-publication,,2010-07-08,2
9276136,PCT/JP2011/064134,US,continuation,parent-doc,2011-06-21,0
9452954,61783052,US,us-provisional-application,,2013-03-14,0
8913186,20140043530,US,related-publication,,2014-02-13,4
6782238,20040029086,US,related-publication,,2004-02-12,0
8357272,12379583,US,division,child-doc,,3
7555015,6470032,US,continuation-in-part,parent-grant-document,,1
10956258,13296834,US,continuation-in-part,child-doc,,10
6548637,60089792,US,us-provisional-application,,1998-06-18,0
6757451,60270905,US,us-provisional-application,,2001-02-26,0
9165062,12833769,US,continuation,parent-doc,2010-07-09,0
6918387,60388083,US,us-provisional-application,,2002-06-12,0
7810982,7090389,US,division,parent-grant-document,2006-08-15,6
9435455,13333574,US,continuation-in-part,child-doc,,19
11108896,14658995,US,continuation,parent-doc,2015-03-16,2
6751082,6366443,US,continuation-in-part,parent-grant-document,,5
8885672,8194706,US,continuation,parent-grant-document,,1
10804980,60346881,US,us-provisional-application,,2002-01-08,27
6603428,10005068,US,continuation,parent-doc,2001-12-05,5
7985635,09197534,US,division,child-doc,,5
8603752,11342367,US,continuation,parent-doc,2006-01-27,3
6653291,08343204,,continuation,child-doc,,1
6818905,20040164252,US,related-publication,,2004-08-26,2
9797341,13447990,US,continuation-in-part,child-doc,,10
9798212,20140055730,US,related-publication,,2014-02-27,0
7251230,6269088,US,continuation,parent-grant-document,,4
8204889,20110225172,US,related-publication,,2011-09-15,0
8455344,13238084,US,division,child-doc,,2
8014232,6411567,US,continuation-in-part,parent-grant-document,,13
8810909,8358464,US,continuation,parent-grant-document,,1
8073178,20080240470,US,related-publication,,2008-10-02,0
9635647,14607360,US,continuation,child-doc,,2
11327626,61756753,US,us-provisional-application,,2013-01-25,12
7115433,11107889,US,division,child-doc,,2
10383344,20150181906,US,related-publication,,2015-07-02,3
6381956,6134885,US,continuation,parent-grant-document,,2
11348477,20210225191,US,related-publication,,2021-07-22,1
9469412,20150298815,US,related-publication,,2015-10-22,1
11453688,17145300,US,continuation,child-doc,,3
8775906,20130151790,US,related-publication,,2013-06-13,2
7924834,12606677,US,continuation,child-doc,,2
7881619,60220749,US,us-provisional-application,,2000-07-26,17
10500262,20180177857,US,related-publication,,2018-06-28,5
8759313,20130053429,US,related-publication,,2013-02-28,1
10303934,10043060,US,continuation,parent-grant-document,,1
9763145,15344675,US,continuation,child-doc,,2
8930390,20120089582,US,related-publication,,2012-04-12,0
8785476,13053172,US,division,parent-doc,2011-03-21,0
8126363,20090184464,US,related-publication,,2009-07-23,0
10423289,7353234,US,continuation,parent-grant-document,,11
10941947,20200284445,US,related-publication,,2020-09-10,4
11337793,61312291,US,us-provisional-application,,2010-03-10,12
10832989,20200020612,US,related-publication,,2020-01-16,9
6950428,09224114,US,continuation-in-part,child-doc,,5
10441873,14165155,US,division,parent-doc,2014-01-27,3
9029968,20130126702,US,related-publication,,2013-05-23,0
9150120,20130291351,US,related-publication,,2013-11-07,0
8346050,11087808,US,continuation,parent-doc,2005-03-24,0
7330989,10901519,US,continuation-in-part,child-doc,,2
8862835,20120324174,US,related-publication,,2012-12-20,0
9168634,60714935,US,us-provisional-application,,2005-09-08,7
9113823,13913744,US,division,child-doc,,7
8457243,20100246713,US,related-publication,,2010-09-30,0
7790226,7238941,US,continuation-in-part,parent-grant-document,,1
8575226,11042972,US,division,child-doc,,2
9343845,13675955,US,continuation,parent-doc,2012-11-13,0
6783425,60405932,US,us-provisional-application,,2002-08-26,0
11189132,20200066100,US,related-publication,,2020-02-27,12
7375532,10331221,US,continuation-in-part,parent-doc,2002-12-30,9
10597381,PCT/US2013/035021,WO,division,parent-pct-document,2013-04-02,5
9741747,15416896,US,continuation,child-doc,,2
8981129,8765965,US,division,parent-grant-document,,1
7686766,6962566,US,division,parent-grant-document,,1
8931870,20140063093,US,related-publication,,2014-03-06,0
9181016,20140131391,US,related-publication,,2014-05-15,0
11270775,16131670,US,continuation,child-doc,,8
10045234,9807629,US,continuation,parent-grant-document,,1
8061191,20100199756,US,related-publication,,2010-08-12,0
9421260,8834933,US,continuation,parent-grant-document,,1
7737117,11067557,US,division,parent-doc,2005-02-25,0
D626940,D578512,US,continuation,parent-grant-document,,4
11234058,62036610,US,us-provisional-application,,2014-08-12,7
RE40001,08829742,US,continuation-in-part,child-doc,,4
10143895,12048003,US,continuation-in-part,child-doc,,24
6662642,20020121132,US,related-publication,,2002-09-05,6
10686576,20190158250,US,related-publication,,2019-05-23,1
9307238,12856078,US,continuation,parent-doc,2010-08-13,6
8188169,20100056673,US,related-publication,,2010-03-04,1
10832072,61047326,US,us-provisional-application,,2008-04-23,21
9410949,20120184451,US,related-publication,,2012-07-19,2
6838442,60281479,US,us-provisional-application,,2001-04-04,0
8678997,PCT/SE01/00310,WO,continuation,parent-pct-document,2001-02-14,2
8546920,13290634,US,division,child-doc,,5
8312132,20060059003,US,related-publication,,2006-03-16,0
9026721,10832421,US,continuation,child-doc,,14
8013006,60634979,US,us-provisional-application,,2004-12-13,1
9455375,14508790,US,continuation,parent-doc,2014-10-07,0
10104358,20170201734,US,related-publication,,2017-07-13,0
10643834,9390899,US,continuation,parent-grant-document,,7
9245946,20150084155,US,related-publication,,2015-03-26,3
9415653,11560403,US,continuation-in-part,parent-doc,2006-11-16,2
11153719,17004138,US,continuation-in-part,child-doc,,1
11033247,20160220227,US,related-publication,,2016-08-04,0
7369987,10080513,US,continuation,parent-doc,2002-02-25,3
10821295,16034793,US,continuation-in-part,child-doc,,21
10348769,9178864,US,continuation,parent-grant-document,2015-11-03,4
7039879,20030001907,US,related-publication,,2003-01-02,0
9949952,61950702,US,us-provisional-application,,2014-03-10,2
6348213,07714069,,continuation,child-doc,,1
11426370,15130807,US,continuation-in-part,parent-doc,2016-04-15,18
11316753,12197946,US,continuation-in-part,child-doc,,30
7261034,10495124,US,division,parent-doc,2004-05-20,3
6528872,60285028,US,us-provisional-application,,2001-04-19,0
7594380,11020224,US,continuation,child-doc,,1
9651797,PCT/JP2010/063683,WO,continuation,parent-pct-document,2010-08-12,2
PP13304,20020100095,US,related-publication,,2002-07-25,0
8433752,20070011235,US,related-publication,,2007-01-11,0
9397823,14518061,US,continuation,child-doc,,3
11000959,62684183,US,us-provisional-application,,2018-06-12,0
10817591,20190258780,US,related-publication,,2019-08-22,2
6839263,20040151024,US,related-publication,,2004-08-05,0
9624509,8735153,US,division,parent-grant-document,,1
9650827,62069071,US,us-provisional-application,,2014-10-27,0
10114647,11711288,US,continuation,child-doc,,11
10572508,20180075124,US,related-publication,,2018-03-15,3
6560137,6028783,US,continuation,parent-grant-document,,5
8262236,20090310144,US,related-publication,,2009-12-17,12
9939963,13585831,US,continuation-in-part,parent-doc,2012-08-14,0
10721858,PCT/US2013/066634,WO,continuation,parent-pct-document,2013-10-24,2
6492323,09085593,US,continuation-in-part,parent-doc,1998-05-28,4
11135023,7930065,US,continuation,parent-grant-document,2011-04-19,7
9124658,20150026594,US,related-publication,,2015-01-22,0
7306793,08150011,US,continuation,parent-doc,,7
9192261,61445299,US,us-provisional-application,,2011-02-22,0
9038267,20110302782,US,related-publication,,2011-12-15,0
10490134,20190051251,US,related-publication,,2019-02-14,0
9926315,20170233388,US,related-publication,,2017-08-17,4
10369471,9884252,US,continuation,parent-grant-document,,1
11305927,14678641,US,continuation,parent-doc,2015-04-03,9
11420038,16990179,US,continuation,child-doc,,3
9839827,62236503,US,us-provisional-application,,2015-10-02,0
9532072,PCT/KR2012/009074,WO,continuation,parent-pct-document,2012-10-31,2
8600415,60936989,US,us-provisional-application,,2007-06-25,0
9060571,61637951,US,us-provisional-application,,2012-04-25,0
9785522,20160140001,US,related-publication,,2016-05-19,0
10687580,20190075883,US,related-publication,,2019-03-14,0
10182366,20180109969,US,related-publication,,2018-04-19,4
6994401,60232525,US,us-provisional-application,,2000-09-14,0
10544500,14262644,US,division,parent-doc,2014-04-25,0
10189830,20160024085,US,related-publication,,2016-01-28,1
7498977,20090033546,US,related-publication,,2009-02-05,0
7191989,20050211854,US,related-publication,,2005-09-29,0
7933709,12470144,US,continuation,child-doc,,1
9132254,20140209095,US,related-publication,,2014-07-31,4
9283287,61737139,US,us-provisional-application,,2012-12-14,18
D915602,15610334,US,continuation,child-doc,,7
7273929,08735893,US,division,child-doc,,7
8383061,12028776,US,continuation-in-part,child-doc,,5
8460389,13359674,US,continuation,child-doc,,2
10444482,13042042,US,continuation-in-part,parent-doc,2011-03-07,15
8494987,20090192954,US,related-publication,,2009-07-30,6
8155222,61097432,US,us-provisional-application,,2008-09-16,0
8409980,8159067,US,division,parent-grant-document,,1
11401530,20220033850,US,related-publication,,2022-02-03,5
7020093,20020181408,US,related-publication,,2002-12-05,0
10634602,62174776,US,us-provisional-application,,2015-06-12,8
8948335,20100329412,US,related-publication,,2010-12-30,0
7227766,11320746,US,continuation,child-doc,,2
9040685,7879994,US,division,parent-grant-document,,3
7527670,60384611,US,us-provisional-application,,2002-05-31,1
7076400,10203865,US,continuation-in-part,child-doc,,1
7565403,10220550,US,continuation-in-part,parent-doc,,0
9653699,11441874,US,continuation,child-doc,,23
7380831,20050134015,US,related-publication,,2005-06-23,4
9321242,14065660,US,continuation-in-part,child-doc,,2
6935175,20050109109,US,related-publication,,2005-05-26,0
10252117,62401034,US,us-provisional-application,,2016-09-28,8
10432940,15641992,US,continuation,child-doc,,11
7445908,60529700,US,us-provisional-application,,2003-12-16,1
9447328,13843367,US,continuation-in-part,child-doc,,1
10117834,8858997,US,continuation,parent-grant-document,2014-10-14,1
7702711,20060288064,US,related-publication,,2006-12-21,3
6975768,09382771,US,division,parent-doc,1999-08-25,0
D580613,29294944,US,continuation,child-doc,,1
8705356,7916635,US,continuation,parent-grant-document,,4
8634874,20120214530,US,related-publication,,2012-08-23,3
8604207,8143404,US,continuation,parent-grant-document,2012-03-27,4
7612634,20070229189,US,related-publication,,2007-10-04,0
7480301,20060133379,US,related-publication,,2006-06-22,0
7210692,20050023790,US,related-publication,,2005-02-03,1
10077330,20160009847,US,related-publication,,2016-01-14,1
9351193,12694445,US,continuation-in-part,parent-doc,2010-01-27,488
8533019,20130018687,US,related-publication,,2013-01-17,3
11392100,62795140,US,us-provisional-application,,2019-01-22,4
D627022,11488035,US,continuation-in-part,child-doc,,3
11227471,62294610,US,us-provisional-application,,2016-02-12,4
