patent_id,cpc_sequence,cpc_section,cpc_class,cpc_subclass,cpc_group,cpc_type
9515151,3,G,G11,G11C,G11C16/0483,inventional
6136036,3,A,A61,A61F,A61F2/4637,additional
5392888,1,B,B23,B23P,B23P19/04,inventional
8809381,2,A,A61,A61K,A61K51/0459,inventional
6267757,0,A,A61,A61B,A61B18/1492,inventional
4526440,1,Y,Y10,Y10S,Y10S285/921,additional
10668815,13,Y,Y02,Y02T,Y02T10/72,additional
11038781,4,H,H04,H04L,H04L41/28,inventional
8280682,59,A,A61,A61B,A61B2503/04,additional
10002063,6,G,G06,G06F,G06F11/3466,inventional
10711117,7,B,B29,B29K,B29K2033/12,additional
10476471,31,H,H01,H01L,H01L2224/13025,additional
11339026,0,B,B66,B66B,B66B5/0025,inventional
4453717,3,A,A63,A63B,A63B2225/09,additional
9587865,0,F,F25,F25B,F25B49/02,inventional
10207390,1,B,B24,B24B,B24B37/013,inventional
8002955,13,C,C02,C02F,C02F2209/06,additional
4374199,2,C,C02,C02F,C02F1/481,inventional
10764319,1,G,G06,G06F,G06F21/56,inventional
9352283,0,B,B01,B01D,B01D63/02,inventional
9016746,4,Y,Y10,Y10T,Y10T29/49826,additional
9163150,2,C,C03,C03C,C03C17/3423,inventional
10238343,7,A,A61,A61B,A61B6/461,inventional
7475296,2,G,G06,G06F,G06F11/0709,inventional
5624034,2,A,A01,A01N,A01N25/04,inventional
4947372,4,G,G11,G11B,G11B7/2578,additional
9459676,0,G,G06,G06F,G06F11/0793,inventional
11166324,7,H,H04,H04W,H04W88/08,inventional
5757407,0,B,B41,B41J,B41J11/007,inventional
9460493,1,G,G06,G06T,G06T5/009,inventional
10457028,5,B,B32,B32B,B32B2457/20,additional
8166376,3,H,H03,H03M,H03M13/154,inventional
10587296,23,H,H03,H03F,H03F2203/45512,additional
5996019,67,H,H04,H04J,H04J3/0682,additional
8259841,1,H,H04,H04B,H04B1/0483,inventional
7608617,28,C,C07,C07D,C07D211/42,inventional
8900727,9,H,H05,H05B,H05B33/14,inventional
11321242,6,G,G06,G06F,G06F2212/682,additional
11339413,11,C,C12,C12N,C12N15/746,inventional
10461614,1,H,H02,H02K,H02K1/243,inventional
4445957,11,B,B29,B29C,B29C2043/3684,additional
10935037,12,F,F05,F05D,F05D2220/32,additional
6994242,0,B,B23,B23K,B23K20/1255,inventional
9443296,0,G,G06,G06T,G06T7/0002,inventional
6260856,1,B,B23,B23B,B23B2231/38,additional
4277539,6,F,F02,F02B,F02B77/02,inventional
6193738,17,B,B29,B29L,B29L2022/022,additional
5236634,3,F,F02,F02M,F02M19/04,inventional
4135706,1,B,B23,B23Q,B23Q1/522,inventional
7842636,7,B,B01,B01J,B01J37/0219,inventional
11348547,7,G,G09,G09G,G09G2320/0626,additional
9194616,0,F,F25,F25B,F25B9/14,inventional
8668831,2,B,B01,B01J,B01J20/0237,inventional
4414298,1,H,H01,H01M,H01M50/216,inventional
10256669,3,G,G06,G06K,G06K19/0723,inventional
11370181,15,B,B29,B29C,B29C2791/001,additional
8759671,0,H,H01,H01L,H01L31/032,inventional
9507452,3,G,G06,G06F,G06F3/0443,inventional
5456905,1,A,A61,A61K,A61K8/731,inventional
10515829,5,H,H01,H01L,H01L23/49833,inventional
11349454,1,H,H03,H03H,H03H9/56,inventional
8314447,2,H,H01,H01L,H01L29/0623,inventional
7179261,4,A,A61,A61B,A61B17/7037,inventional
8694207,0,B,B60,B60W,B60W40/12,inventional
10716115,0,H,H04,H04W,H04W72/048,inventional
4376522,3,Y,Y10,Y10T,Y10T292/102,additional
5006271,15,C,C10,C10M,C10M2215/02,additional
4586249,3,Y,Y10,Y10T,Y10T29/531,additional
5863570,2,B,B29,B29C,B29C43/361,inventional
4775762,1,A,A01,A01N,A01N43/647,inventional
8701972,14,H,H01,H01L,H01L2224/10175,additional
6898090,0,H,H02,H02M,H02M3/3381,inventional
9070682,10,H,H01,H01L,H01L24/49,inventional
9984216,1,G,G06,G06F,G06F21/31,inventional
8366299,1,F,F21,F21S,F21S45/50,inventional
6595886,2,F,F04,F04B,F04B1/20,inventional
9004066,6,A,A61,A61M,A61M16/10,inventional
11124618,17,C,C08,C08J,C08J2323/14,additional
4271825,10,F,F24,F24S,F24S80/70,inventional
6777716,1,G,G02,G02F,G02F1/136209,inventional
9217286,1,E,E21,E21B,E21B4/003,inventional
6804965,0,F,F25,F25B,F25B21/02,inventional
9939704,9,G,G02,G02F,G02F2001/1555,additional
10969539,0,G,G02,G02B,G02B6/0091,inventional
7683989,3,G,G02,G02B,G02B30/28,inventional
8515822,2,G,G06,G06Q,G06Q30/06,inventional
10786546,5,A,A61,A61P,A61P21/04,inventional
8719229,6,G,G06,G06F,G06F30/00,additional
11431834,7,G,G06,G06F,G06F21/629,inventional
8121117,5,H,H04,H04L,H04L47/193,additional
8228622,0,G,G02,G02B,G02B13/004,inventional
6540433,4,Y,Y10,Y10T,Y10T403/59,additional
6523967,0,F,F21,F21V,F21V33/0052,inventional
9062101,14,A,A61,A61P,A61P25/28,inventional
10814090,3,A,A61,A61M,A61M16/0495,inventional
7244164,1,A,A63,A63H,A63H3/36,inventional
8075645,10,B,B01,B01J,B01J2219/2458,additional
4678388,1,B,B65,B65H,B65H31/28,inventional
8108299,1,G,G06,G06Q,G06Q40/025,inventional
4122737,4,Y,Y10,Y10T,Y10T83/7607,additional
8506539,9,A,A61,A61K,A61K9/0048,inventional
10867660,4,G,G11,G11C,G11C29/18,inventional
8458843,6,B,B24,B24B,B24B37/08,inventional
8642585,0,C,C07,C07D,C07D405/12,inventional
7346270,0,G,G11,G11B,G11B19/02,inventional
11018062,5,H,H01,H01L,H01L29/4966,inventional
7398585,8,Y,Y10,Y10T,Y10T29/49996,additional
4827630,0,F,F26,F26B,F26B9/00,inventional
7793408,1,H,H05,H05K,H05K13/0409,inventional
9758265,2,B,B65,B65B,B65B5/105,inventional
11092492,4,G,G01,G01J,G01J3/28,inventional
8963231,2,H,H01,H01L,H01L21/311,inventional
10762623,4,G,G16,G16H,G16H20/40,inventional
6407791,2,G,G02,G02F,G02F1/134354,additional
10344518,3,E,E05,E05F,E05F3/02,inventional
5118922,0,B,B23,B23K,B23K26/02,inventional
11401613,21,C,C02,C02F,C02F2307/10,additional
5331863,5,Y,Y10,Y10T,Y10T74/20085,additional
6129176,3,F,F04,F04B,F04B53/00,inventional
10689608,9,C,C12,C12M,C12M23/38,inventional
8157805,21,A,A61,A61F,A61F2002/4627,additional
5068610,1,G,G01,G01R,G01R33/56,inventional
8399963,20,H,H01,H01L,H01L2224/13022,additional
9933071,2,F,F16,F16J,F16J15/166,inventional
9596583,6,H,H04,H04W,H04W4/029,inventional
9392137,6,H,H04,H04N,H04N1/32657,inventional
11357534,0,A,A61,A61B,A61B17/320758,inventional
10077914,2,F,F24,F24F,F24F5/005,inventional
7695685,4,B,B01,B01F,B01F33/81,inventional
10362784,43,C,C11,C11D,C11D3/43,inventional
6511135,1,B,B60,B60T,B60T8/3275,inventional
7103497,4,G,G03,G03F,G03F9/7065,inventional
4381874,4,F,F16,F16C,F16C19/364,additional
5767907,27,H,H04,H04N,H04N19/44,inventional
9788217,4,H,H04,H04W,H04W74/0816,additional
10131675,12,A,A61,A61P,A61P25/08,inventional
9500865,16,G,G02,G02B,G02B2027/0138,additional
8807231,1,E,E21,E21B,E21B23/00,inventional
9275657,2,G,G11,G11B,G11B5/11,inventional
7823956,0,B,B60,B60J,B60J7/10,inventional
11420749,2,B,B60,B60N,B60N2/75,inventional
9988896,0,E,E21,E21B,E21B47/13,inventional
8466863,4,G,G02,G02F,G02F1/13629,additional
9415356,4,B,B01,B01F,B01F35/2209,inventional
4659368,9,C,C07,C07D,C07D339/08,inventional
8353399,1,A,A61,A61K,A61K8/0212,inventional
7117105,34,H,H04,H04L,H04L43/06,additional
7300115,0,E,E21,E21C,E21C35/18,inventional
6303985,1,H,H01,H01L,H01L24/45,additional
6602204,6,A,A61,A61B,A61B18/14,additional
10935806,69,G,G02,G02B,G02B2027/0134,additional
6086876,6,A,A61,A61K,A61K2039/505,additional
7432202,1,H,H01,H01L,H01L23/49866,inventional
10790102,2,H,H01,H01H,H01H13/10,inventional
11310095,6,H,H04,H04L,H04L67/51,inventional
7492130,2,H,H02,H02J,H02J7/345,additional
5757511,5,H,H04,H04N,H04N2201/3278,additional
8567503,1,C,C09,C09K,C09K8/68,inventional
9743373,5,G,G01,G01S,G01S19/485,inventional
11199704,2,G,G02,G02B,G02B2027/0159,additional
8811705,3,G,G06,G06T,G06T7/0016,inventional
5638775,6,F,F01,F01P,F01P2037/02,additional
5687346,0,G,G06,G06F,G06F13/4239,inventional
10279016,7,C,C12,C12Y,C12Y301/01,inventional
4165963,2,F,F23,F23D,F23D14/46,inventional
4531529,2,Y,Y10,Y10S,Y10S131/902,additional
9312005,13,G,G11,G11C,G11C2213/77,additional
10641691,4,B,B01,B01L,B01L2300/028,additional
10734304,1,C,C23,C23C,C23C14/165,inventional
8652070,0,A,A61,A61B,A61B5/112,inventional
9003905,2,F,F16,F16H,F16H2003/0931,additional
7072329,5,H,H04,H04L,H04L61/00,inventional
9724049,0,A,A61,A61B,A61B6/032,inventional
8228467,0,G,G02,G02F,G02F1/133514,inventional
5862137,60,H,H04,H04L,H04L49/901,inventional
8475551,13,C,C01,C01B,C01B2203/0861,additional
6327558,0,G,G06,G06F,G06F30/367,inventional
7911882,5,G,G11,G11B,G11B2005/0021,additional
7989268,3,B,B29,B29C,B29C45/14655,additional
9560541,3,H,H04,H04W,H04W88/08,additional
6828289,11,G,G03,G03F,G03F7/425,inventional
4750517,3,Y,Y10,Y10T,Y10T137/7897,additional
8800583,0,A,A61,A61M,A61M39/22,inventional
4072743,6,C,C07,C07D,C07D307/14,inventional
6871585,2,H,H01,H01G,H01G11/86,inventional
10617461,11,A,A61,A61B,A61B2090/3983,additional
10882912,2,A,A61,A61P,A61P35/00,inventional
5508250,2,C,C02,C02F,C02F2103/42,additional
7743783,7,Y,Y10,Y10T,Y10T137/2698,additional
10629806,0,H,H01,H01L,H01L43/08,inventional
10277299,4,H,H04,H04B,H04B7/0689,inventional
7835439,30,H,H04,H04N,H04N19/583,inventional
11201578,10,H,H02,H02M,H02M1/0009,additional
10676568,26,C,C08,C08G,C08G2190/00,additional
4265177,0,F,F42,F42B,F42B3/10,inventional
6998341,3,H,H01,H01L,H01L21/2855,inventional
8420346,2,C,C12,C12N,C12N1/38,inventional
9291029,0,E,E21,E21B,E21B33/1293,inventional
10236109,0,F,F16,F16F,F16F3/00,inventional
11417034,7,G,G06,G06N,G06N3/08,inventional
8571779,23,Y,Y02,Y02T,Y02T10/72,additional
7317281,1,G,G02,G02F,G02F1/1339,inventional
9195377,0,A,A63,A63F,A63F13/5258,inventional
5563422,23,H,H01,H01L,H01L2224/48463,additional
10139628,4,G,G02,G02F,G02F1/13731,inventional
7249666,0,B,B65,B65G,B65G47/8823,inventional
8703110,0,C,C09,C09D,C09D183/04,inventional
6645601,14,Y,Y10,Y10T,Y10T428/2424,additional
5024191,7,F,F02,F02D,F02D2041/001,additional
8017154,13,C,C12,C12N,C12N2740/16034,additional
6749930,23,C,C04,C04B,C04B2235/767,additional
9415142,0,A,A61,A61L,A61L31/16,inventional
10220115,16,A,A61,A61L,A61L2430/40,additional
6580915,0,G,G01,G01S,G01S5/14,inventional
5261486,0,E,E21,E21B,E21B33/126,inventional
9865110,15,G,G06,G06F,G06F2221/2113,additional
10959881,7,A,A61,A61M,A61M2205/505,additional
10623079,8,H,H04,H04L,H04L5/0064,inventional
9445207,3,H,H04,H04R,H04R9/027,inventional
6819041,1,C,C09,C09K,C09K11/642,inventional
10739215,7,G,G01,G01L,G01L5/22,inventional
4416606,7,C,C01,C01B,C01B15/103,inventional
9404577,6,Y,Y10,Y10T,Y10T403/25,additional
9449799,0,H,H01,H01J,H01J37/3405,inventional
10672000,3,G,G06,G06Q,G06Q20/4037,inventional
7788864,0,E,E04,E04D,E04D13/0354,inventional
11159602,3,G,G06,G06F,G06F16/182,inventional
9421870,3,B,B60,B60T,B60T1/10,inventional
7488657,4,H,H01,H01L,H01L29/7883,inventional
10782770,3,G,G06,G06F,G06F1/3203,inventional
8322337,3,A,A61,A61M,A61M15/0091,inventional
6068641,0,A,A61,A61B,A61B17/32002,inventional
11197671,23,A,A61,A61B,A61B2017/07257,additional
4019945,1,Y,Y10,Y10T,Y10T156/1056,additional
6596481,10,C,C07,C07K,C07K1/1077,inventional
10900537,16,F,F16,F16F,F16F2230/105,additional
6615275,2,H,H04,H04L,H04L63/12,inventional
8361787,9,A,A61,A61K,A61K38/00,additional
7999051,15,A,A61,A61L,A61L2300/404,additional
8482789,4,H,H04,H04N,H04N1/2032,inventional
4657070,1,F,F28,F28F,F28F1/126,inventional
8319442,1,H,H05,H05B,H05B45/3725,additional
8793363,0,H,H04,H04L,H04L41/5009,inventional
7852920,4,H,H04,H04N,H04N19/126,inventional
6403003,7,Y,Y10,Y10S,Y10S425/058,additional
7974682,6,A,A61,A61B,A61B6/03,additional
6039104,2,B,B60,B60C,B60C25/138,inventional
10892841,5,H,H04,H04J,H04J3/0638,additional
7252699,9,Y,Y10,Y10S,Y10S977/783,additional
9891766,2,G,G06,G06F,G06F3/044,additional
7729379,7,H,H04,H04N,H04N21/2383,inventional
10573302,3,H,H04,H04L,H04L12/282,inventional
5115476,0,G,G06,G06T,G06T7/66,inventional
10802344,11,G,G02,G02F,G02F1/133746,additional
10680884,7,H,H04,H04W,H04W8/26,inventional
4922650,1,A,A01,A01G,A01G18/22,inventional
5026634,4,C,C07,C07C,C07C233/25,inventional
7711016,1,H,H01,H01S,H01S5/0655,additional
10186674,16,Y,Y02,Y02P,Y02P70/50,additional
7826088,34,H,H04,H04N,H04N1/32133,inventional
6460874,1,B,B60,B60R,B60R21/205,inventional
5749717,0,F,F02,F02M,F02M59/366,inventional
7282518,9,C,C07,C07D,C07D401/12,inventional
11083448,2,A,A61,A61B,A61B2017/0424,additional
7049306,13,A,A61,A61K,A61K31/506,inventional
6860944,3,H,H01,H01L,H01L21/6715,inventional
8922645,4,G,G06,G06T,G06T11/60,inventional
6530055,0,H,H04,H04L,H04L1/0082,inventional
4380510,4,B,B01,B01J,B01J37/0205,inventional
6013849,3,C,C07,C07C,C07C2529/40,additional
9918254,0,H,H04,H04W,H04W36/0022,inventional
7262158,19,A,A61,A61Q,A61Q1/14,inventional
10166260,1,A,A61,A61K,A61K31/14,inventional
10699027,2,G,G06,G06F,G06F16/254,inventional
8298449,6,C,C04,C04B,C04B35/6264,inventional
5752581,2,E,E06,E06C,E06C7/423,inventional
10673691,1,G,G06,G06F,G06F9/451,inventional
5477405,1,G,G11,G11B,G11B5/115,inventional
7451608,0,B,B60,B60H,B60H1/00385,inventional
4087370,4,C,C11,C11D,C11D7/265,additional
10312543,1,H,H01,H01M,H01M2250/20,additional
9410026,14,B,B32,B32B,B32B2471/02,additional
9875384,0,G,G06,G06K,G06K7/10722,inventional
6636947,0,G,G06,G06F,G06F12/0817,inventional
8131359,0,A,A61,A61N,A61N1/36114,inventional
10810454,2,G,G06,G06F,G06F16/5838,inventional
10251413,6,A,A23,A23L,A23L33/10,inventional
10459305,6,G,G02,G02F,G02F1/13336,inventional
7792710,5,B,B62,B62B,B62B2203/50,additional
7722328,0,F,F03,F03D,F03D1/0658,inventional
8231889,12,A,A61,A61P,A61P19/08,inventional
10079979,2,B,B60,B60R,B60R1/00,inventional
9878725,5,F,F17,F17C,F17C2201/056,additional
5871625,37,H,H01,H01M,H01M4/8657,additional
10034658,3,A,A61,A61B,A61B8/14,inventional
4342043,0,B,B41,B41M,B41M5/245,inventional
11450249,2,G,G09,G09G,G09G3/3225,inventional
9139168,0,B,B60,B60T,B60T7/04,inventional
10025530,2,G,G06,G06F,G06F3/065,inventional
8969005,2,G,G01,G01N,G01N33/5014,inventional
6955427,3,B,B41,B41J,B41J2/1752,inventional
5139094,0,E,E21,E21B,E21B7/067,inventional
10434422,1,A,A63,A63F,A63F13/216,inventional
9254475,5,B,B01,B01J,B01J37/0201,inventional
8308056,1,G,G06,G06F,G06F16/9537,inventional
8060113,0,H,H04,H04W,H04W64/00,inventional
7073365,1,B,B21,B21D,B21D51/2615,inventional
4382397,4,B,B26,B26D,B26D2001/0066,additional
4589834,2,B,B29,B29L,B29L2030/00,additional
10823299,5,F,F16,F16K,F16K11/07,inventional
10762289,0,G,G06,G06F,G06F40/18,inventional
10735713,9,H,H04,H04N,H04N2013/0081,additional
10930606,13,H,H05,H05K,H05K1/111,additional
10842740,14,A,A61,A61L,A61L12/00,additional
11289167,5,G,G11,G11C,G11C29/44,additional
11097981,0,C,C04,C04B,C04B24/02,inventional
11186958,2,E,E01,E01C,E01C19/182,inventional
9617209,3,C,C07,C07C,C07C319/28,inventional
8445497,2,A,A61,A61K,A61K31/51,inventional
5343413,0,G,G06,G06F,G06F7/74,inventional
10499811,11,G,G16,G16H,G16H40/67,inventional
3959385,2,C,C07,C07F,C07F9/5004,inventional
6280864,41,C,C01,C01B,C01B2203/1604,additional
11035310,12,F,F02,F02D,F02D41/401,inventional
9590164,6,Y,Y10,Y10T,Y10T29/42,additional
9530450,1,G,G11,G11B,G11B27/30,inventional
8848247,5,H,H04,H04N,H04N1/00161,inventional
10979883,1,H,H04,H04W,H04W48/12,inventional
8092104,0,B,B41,B41J,B41J3/4075,inventional
5598335,4,F,F16,F16H,F16H59/58,additional
4753729,8,B,B01,B01D,B01D2313/12,additional
4916668,1,G,G11,G11C,G11C11/418,inventional
9590494,1,H,H02,H02M,H02M1/4208,inventional
8739169,1,G,G06,G06F,G06F2209/508,additional
4026731,0,C,C21,C21D,C21D9/525,inventional
9333418,16,G,G10,G10H,G10H2220/056,additional
10770335,6,H,H01,H01L,H01L21/68735,inventional
5324166,0,F,F04,F04D,F04D7/045,inventional
10328470,0,B,B21,B21B,B21B1/222,inventional
8819244,3,H,H04,H04L,H04L41/0663,inventional
11008477,2,B,B41,B41M,B41M3/14,inventional
7326701,11,C,C07,C07D,C07D513/04,inventional
10826607,1,H,H04,H04B,H04B10/1123,inventional
10535723,11,H,H01,H01L,H01L21/28556,additional
9500883,1,A,A61,A61B,A61B3/028,inventional
10479967,4,C,C12,C12G,C12G3/07,inventional
10067051,0,G,G01,G01N,G01N21/31,inventional
7721400,8,Y,Y10,Y10T,Y10T29/49947,additional
4055641,1,C,C07,C07J,C07J1/0022,inventional
10914273,8,F,F02,F02D,F02D41/1461,inventional
10707991,14,H,H04,H04L,H04L27/34,additional
5413341,5,Y,Y10,Y10S,Y10S283/903,additional
9233270,1,A,A63,A63B,A63B21/00043,inventional
9553994,15,H,H04,H04M,H04M2203/5081,additional
9983714,13,G,G06,G06F,G06F2203/04112,additional
10500516,0,A,A63,A63H,A63H27/10,inventional
9857973,4,G,G11,G11C,G11C8/12,inventional
7910732,1,B,B01,B01D,B01D53/02,inventional
11183104,8,G,G06,G06F,G06F3/147,inventional
10634625,5,H,H01,H01M,H01M50/406,inventional
7569214,0,C,C07,C07D,C07D493/08,inventional
4623975,6,B,B65,B65H,B65H2511/24,additional
8886176,12,H,H04,H04L,H04L67/5683,inventional
8518949,2,A,A61,A61K,A61K31/437,inventional
9690005,2,G,G01,G01V,G01V3/15,inventional
7432522,16,H,H01,H01L,H01L29/0673,inventional
5701499,0,G,G06,G06F,G06F40/18,inventional
8728912,5,H,H01,H01L,H01L21/31111,additional
5873114,0,G,G11,G11C,G11C11/406,inventional
5872114,14,A,A61,A61P,A61P9/12,inventional
9976464,5,F,F01,F01N,F01N11/007,inventional
8731757,8,F,F02,F02M,F02M2025/0845,additional
8383457,118,H,H01,H01L,H01L2225/1052,additional
8666881,0,G,G06,G06Q,G06Q40/025,inventional
9820235,3,H,H04,H04W,H04W52/0222,inventional
9258864,4,H,H05,H05B,H05B47/185,inventional
9072513,10,A,A61,A61B,A61B17/0485,additional
10928343,1,G,G01,G01M,G01M3/181,inventional
6911035,4,A,A61,A61F,A61F2/958,inventional
7517365,23,A,A61,A61F,A61F2310/00239,additional
8862044,0,G,G03,G03G,G03G15/161,inventional
3956503,7,A,A61,A61P,A61P43/00,inventional
5503083,0,B,B61,B61B,B61B13/08,inventional
5297056,1,H,H03,H03M,H03M1/765,additional
5613198,4,H,H04,H04W,H04W72/082,additional
8376078,16,Y,Y02,Y02T,Y02T10/86,additional
5314496,0,A,A61,A61F,A61F2/7812,inventional
10169419,0,G,G06,G06F,G06F16/24556,inventional
10066029,25,C,C22,C22B,C22B11/04,inventional
7745013,3,H,H05,H05K,H05K3/3463,inventional
9234668,25,G,G06,G06F,G06F3/011,inventional
9961976,5,B,B62,B62K,B62K13/00,inventional
11255146,4,E,E21,E21B,E21B34/063,inventional
5802932,1,B,B26,B26B,B26B19/06,inventional
8404521,6,H,H01,H01L,H01L23/60,inventional
6272245,0,G,G06,G06V,G06V10/7515,inventional
10527159,8,B,B60,B60L,B60L58/12,inventional
5040819,7,A,A63,A63C,A63C9/08557,inventional
6414041,1,C,C08,C08J,C08J9/0066,inventional
9360600,3,G,G02,G02B,G02B27/40,inventional
9931859,0,B,B41,B41J,B41J2/19,inventional
5274914,38,H,H01,H01L,H01L2924/01047,additional
9039788,0,H,H01,H01M,H01M4/139,inventional
9698962,1,H,H04,H04B,H04B7/18506,inventional
7200088,21,C,C40,C40B,C40B70/00,additional
10196210,3,G,G06,G06Q,G06Q10/08,inventional
9459956,4,H,H03,H03M,H03M13/116,inventional
6647461,1,G,G06,G06F,G06F3/061,inventional
5611877,2,C,C04,C04B,C04B2235/658,additional
7560766,2,H,H01,H01L,H01L27/11519,inventional
6046075,21,H,H01,H01L,H01L2924/01013,additional
5078869,9,B,B01,B01D,B01D21/30,inventional
9503344,0,H,H04,H04L,H04L43/0852,inventional
11411731,9,G,G06,G06F,G06F2209/541,additional
9337134,52,H,H01,H01L,H01L2224/83862,additional
10666431,4,H,H04,H04L,H04L67/55,inventional
11431747,9,H,H04,H04L,H04L51/23,additional
7719919,1,G,G11,G11C,G11C8/08,inventional
10071020,6,A,A61,A61J,A61J1/2075,inventional
6640096,4,H,H04,H04M,H04M15/7652,inventional
5378314,11,H,H05,H05K,H05K3/386,additional
6254801,2,C,C02,C02F,C02F1/50,inventional
11149438,1,E,E04,E04B,E04B7/163,additional
10971461,50,H,H01,H01L,H01L2224/29166,additional
7976536,13,A,A61,A61B,A61B2018/00488,additional
8694109,3,A,A61,A61N,A61N1/06,inventional
10797103,4,H,H01,H01L,H01L37/025,inventional
7693668,0,G,G01,G01L,G01L1/00,inventional
6555982,1,H,H02,H02H,H02H3/006,additional
6437352,2,B,B82,B82Y,B82Y40/00,inventional
11405337,0,G,G06,G06N,G06N3/0445,inventional
5228878,4,H,H01,H01J,H01J2201/319,additional
7085685,2,H,H04,H04R,H04R25/507,additional
9889625,3,B,B32,B32B,B32B3/26,inventional
11080931,4,G,G06,G06F,G06F3/012,inventional
5413178,0,C,C09,C09K,C09K8/90,inventional
7497131,3,B,B60,B60G,B60G2204/115,additional
5035736,6,C,C07,C07D,C07D249/08,inventional
7388972,18,A,A61,A61F,A61F2/389,additional
7702927,4,G,G06,G06F,G06F21/76,inventional
7601431,10,F,F05,F05D,F05D2300/226,additional
7022043,6,B,B60,B60W,B60W2510/0657,additional
5765481,8,B,B41,B41J,B41J11/46,inventional
6951707,13,Y,Y10,Y10T,Y10T29/49126,additional
10354240,1,G,G06,G06Q,G06Q20/227,inventional
9862591,1,B,B67,B67D,B67D1/1477,inventional
8865475,4,B,B01,B01J,B01J2219/00308,additional
7270523,1,B,B29,B29C,B29C2045/5024,additional
6718592,0,B,B60,B60S,B60S1/34,inventional
9186896,5,B,B41,B41J,B41J2002/14419,additional
9994100,0,B,B60,B60K,B60K11/04,inventional
8095110,27,H,H04,H04N,H04N19/60,inventional
4597277,2,B,B21,B21D,B21D5/08,inventional
7720682,0,G,G10,G10L,G10L15/24,inventional
10244082,2,H,H04,H04L,H04L43/0805,inventional
5554520,9,C,C12,C12Y,C12Y302/01004,inventional
8753115,25,B,B29,B29K,B29K2023/12,additional
9877904,10,A,A61,A61K,A61K2800/72,additional
7943616,3,A,A61,A61P,A61P11/02,inventional
4069686,3,Y,Y10,Y10T,Y10T137/6137,additional
8945610,16,C,C08,C08G,C08G12/32,inventional
7265641,1,H,H03,H03B,H03B5/1212,inventional
5473667,0,H,H04,H04W,H04W84/022,inventional
10711198,14,Y,Y02,Y02P,Y02P20/129,additional
5906898,6,Y,Y02,Y02E,Y02E60/50,additional
5114444,4,B,B01,B01D,B01D2273/28,additional
5144943,1,A,A61,A61F,A61F5/0111,inventional
6461763,2,H,H01,H01M,H01M50/103,inventional
8399087,6,B,B65,B65H,B65H45/24,inventional
10138383,6,C,C08,C08K,C08K5/17,additional
8259736,2,H,H04,H04L,H04L47/724,additional
4819615,1,B,B01,B01D,B01D1/26,inventional
6397331,2,G,G06,G06F,G06F21/51,inventional
8995372,0,H,H04,H04W,H04W56/0045,inventional
4243856,5,F,F15,F15B,F15B2201/515,additional
11221961,12,G,G06,G06F,G06F2212/7205,additional
8876171,16,Y,Y10,Y10T,Y10T292/308,additional
6919935,16,H,H01,H01L,H01L27/156,inventional
10628064,5,G,G11,G11C,G11C5/148,inventional
11063023,24,H,H01,H01L,H01L2224/32225,additional
6070856,0,B,B66,B66F,B66F3/12,inventional
10815504,7,C,C07,C07C,C07C303/28,inventional
4827485,0,H,H01,H01S,H01S3/09415,inventional
6305020,6,H,H04,H04N,H04N7/17336,inventional
7218920,4,H,H04,H04M,H04M2207/18,additional
9384004,6,G,G06,G06F,G06F11/3688,inventional
9610516,5,A,A63,A63J,A63J2005/007,additional
6020275,22,Y,Y10,Y10T,Y10T442/3317,additional
8334032,2,B,B32,B32B,B32B27/08,inventional
