patent_id,raw_examiner_name_first,raw_examiner_name_last,examiner_role,art_group
10402164,Thanh-Ha,Dang,primary,2163.0
4725741,Stanley D.,Miller,primary,
4887981,P. Austin,Bradley,primary,
8416087,Jennifer,Mehmood,primary,2689.0
4519116,Andrew M.,Falik,assistant,
4631212,Patrick J.,Ryan,assistant,
10414325,Donald L,Raleigh,primary,2879.0
7511265,David S,Baker,assistant,2884.0
D770097,Elizabeth J,Oswecki,primary,2912.0
9315583,Gail R,Gabel,primary,1678.0
9077997,Henry,Tsai,primary,2184.0
8951848,Grant,Withers,assistant,2895.0
D569743,Robert M.,Spear,primary,2913.0
10614386,Sun J,Lin,primary,2851.0
8074957,Timothy,Kennedy,assistant,1743.0
4996642,S. A.,Melnick,assistant,
11111474,Kade,Ariani,primary,1651.0
8209671,Ryan,Coyer,assistant,2197.0
8731726,Thomas,Stevens,assistant,2121.0
9878392,Michael,Aboagye,assistant,1733.0
11108595,Alicia,Baturay,primary,2441.0
5937759,Edgar,Burr,primary,
4888673,Patrick R.,Salce,primary,
7274090,Sue A.,Purvis,primary,2826.0
5272835,Joanne C.,Downs,assistant,
10067576,Alexander,Eisen,primary,2697.0
D844165,Brett,Miller,primary,2918.0
7607873,Stephen,Gordon,primary,3612.0
6915865,William,Neuder,primary,3672.0
D362228,Joel,Sincavage,primary,
9556072,George,Wyszomierski,primary,1733.0
5497556,Douglas D.,Watts,primary,
4653345,David,Novais,assistant,
10806331,Rynae,Boler,assistant,3795.0
4141034,Robert L.,Griffin,primary,
8804880,Santiago,Garcia,primary,2632.0
9549003,Ahmed,Elallam,primary,2471.0
4000245,Oscar R.,Vertiz,primary,
4832108,Richard K.,Seidel,primary,
6375531,Sherman,Basinger,primary,3617.0
5086215,Edward H.,Sikorski,assistant,
8532941,Ricky,Ngon,assistant,2857.0
6475822,Long,Pham,primary,2823.0
7182375,Daniel,Yeagley,assistant,3611.0
9643588,Derek D,Knight,primary,3659.0
4808426,Celine,Callahan,assistant,
10686611,Bryan F,Wright,primary,2497.0
6207680,Richard L.,Raymond,primary,
4777256,Dale A.,Bjorkman,assistant,
5712345,Patricia A.                   ,Short,primary,
8296898,Chi Q,Nguyen,assistant,3635.0
4589675,John J.,Love,primary,
8091490,Daniel,Rohrhoff,assistant,3637.0
8173775,Kimberly A,Ballard,assistant,1649.0
11083537,Tat C,Chio,primary,2486.0
7192427,Lee S.,Cohen,primary,3739.0
8991338,Noah,Kamen,primary,3747.0
D384094,Adir                          ,Aronovich,assistant,
D741277,Brett,Miller,assistant,2918.0
10417771,Santiago,Garcia,primary,2668.0
7905203,Keith,Coleman,assistant,3783.0
D776253,Lilyana,Bekic,assistant,2915.0
8644829,Kuo,Woo,assistant,2698.0
9447726,William,Kelleher,primary,3658.0
7343376,Uyen,Le,primary,2163.0
4536523,Harold D.,Anderson,primary,
9574712,Jason K,Niesz,primary,3754.0
10999071,John B,King,primary,2498.0
5522819,Michael H.,Thaler,primary,
8597768,Brian,Handville,assistant,1783.0
8995797,Jerry,Blevins,primary,2883.0
6962419,William C.,Dowling,primary,2851.0
10084888,Vivek,Srivastava,primary,2449.0
7120451,Huy,Phan,assistant,2617.0
4794725,Gene P.,Crosby,primary,
D901719,Leanne,Was-Englehart,primary,2918.0
4668072,R. L.,Moses,primary,
10481321,Tina M,Wong,primary,2874.0
8237610,Dao,Phan,primary,3646.0
7395360,Ryan M,Stiglic,assistant,2111.0
8688905,Michael,Tran,primary,2827.0
D653005,Cathy A,MacCormac,primary,2914.0
4609395,Cecilia,Shen,assistant,
6951550,Cris L.,Rodriguez,assistant,3763.0
4391068,John E.,Murtagh,primary,
4867140,Kimberly L.,Asher,assistant,
10381357,Eduardo A,Rodela,primary,2893.0
6578094,RiJue,Mai,assistant,2782.0
11109817,Shirley X,Jian,primary,3792.0
9810103,Katheryn,Malatek,assistant,3741.0
5637685,Kenneth R.,Horlick,primary,
11179394,Jeffrey S,Lundgren,primary,1629.0
7053421,Fazli,Erdem,assistant,2826.0
4874943,Bruce C.,Anderson,primary,
5997242,Richard,Woo,assistant,
5642052,Roger,Phillips,assistant,
10410787,Robert L,Deberadinis,primary,2836.0
7432100,Rebecca E.,Prouty,primary,1652.0
8950181,Michael,Leslie,primary,3745.0
4247555,D.,Rivers,assistant,
7567892,Paul L,Rodriguez,primary,2123.0
3980581,Mayer,Weinblatt,primary,
4962432,Bruce A.,Reynolds,primary,
6951691,G.,Blackwell-Rudasill,assistant,1775.0
7378962,Eric M.,Blount,assistant,2612.0
9389839,Christine,Dang,assistant,2199.0
10371465,Harry E,Arant,assistant,3763.0
10994449,Farah,Taufiq,assistant,1749.0
9918821,Satish,Rampuria,primary,2193.0
7174341,Tim,Vo,primary,2168.0
11425844,Stephen S,Sul,primary,2835.0
8975189,Charles,Garber,primary,2812.0
8519345,David,Porta,primary,2884.0
8230249,Chun,Cao,primary,2115.0
10990487,Joshua P,Lottich,primary,2113.0
11260489,Anthony M,Haughton,primary,2841.0
10846950,Mishawn N.,Hunter,primary,2484.0
5870908,Philip R.,Coe,primary,
D760035,Shannon,Morgan,assistant,2916.0
8581276,Valerie N,Newton,assistant,2897.0
5481970,Eugene H.,Eickholt,primary,
6232001,Paul F.,Shaver,primary,
4692735,A. T.,Grimley,primary,
9655545,Kevin,Pontius,assistant,3768.0
10983269,John,Bedtelyon,primary,2874.0
6828690,Eddie,Lee,primary,2811.0
8375025,Syling,Yen,primary,2166.0
10928043,Kevin,Quarterman,primary,2879.0
7879398,Timothy H,Meeks,primary,1715.0
6028570,James,Clinger,assistant,
9727364,Clint,Thatcher,assistant,2191.0
7571375,Esaw T,Abraham,primary,2112.0
10319926,Ajay,Arora,primary,2892.0
6785042,Nelson,Moskowitz,primary,3663.0
3966451,Glennon,Hollrah,primary,
6893696,Sandra M.,Nolan,primary,1772.0
10655350,Adam G,Barlow,assistant,3633.0
D418867,Martie K.,Holtje,primary,
5646301,Jacqueline,Haley,primary,
11092941,Joshua T,Sanders,assistant,2119.0
3966303,Matthew W.,Koren,assistant,
4721263,Katherine,Matecki,assistant,
5221850,Andrew J.,James,primary,
10564439,Thanh Nhan P,Nguyen,primary,2871.0
6429599,Don,Wong,primary,2821.0
D838262,L. A.,Grabenstetter,assistant,2922.0
4378192,Richard A.,Schacher,primary,
6096880,George C.,Elliot,primary,
4023053,B. P.,Davis,assistant,
D717997,Jennifer,Rivard,primary,2911.0
8643851,Tarifur,Chowdhury,primary,2886.0
4428585,Robert I.,Smith,primary,
5286059,Karin L.,Tyson,primary,
7576211,David K,O'Dell,assistant,1625.0
4129424,E. Rollins,Cross,assistant,
4229002,Richard C.,Pinkham,primary,
6305152,Charles T.,Jordan,primary,
6495050,Peter A.,Hruskoci,primary,1724.0
8400368,Benny,Lee,primary,2817.0
8832726,Ricky,Chin,primary,2423.0
7181457,Cheyne D.,Ly,assistant,2168.0
8387755,San,Aung,assistant,3657.0
10909013,Kyle,Vallecillo,primary,2112.0
8019451,Walter F,"Briney, III",primary,2614.0
9099135,Ali,Neyzari,primary,2687.0
8127034,Ario,Etienne,primary,2457.0
8469781,Brittany E,Towns,assistant,3749.0
4456985,Douglas W.,Olms,primary,
6481781,D. Glenn,Dayoan,primary,3612.0
11418463,Soe,Hlaing,primary,2451.0
D309079,Bruce W.,Dunkins,primary,
9537317,John B,Walsh,primary,2451.0
9492777,Haroon S,Sheikh,assistant,1724.0
10060988,Jay,Patidar,primary,2858.0
11008270,Medhanit W,Bahta,primary,1622.0
6924735,Jeffery,Hofsass,primary,2636.0
11364154,Jacqueline F,Stephens,primary,3781.0
7635996,Colleen,O'Toole,assistant,2816.0
9159769,Mark A,Laurenzi,primary,2894.0
8372909,Ling,Choi,primary,1763.0
3972499,Lawrence J.,Staab,primary,
9893461,William H,"Mayo, III",primary,2847.0
4853066,R. Bruce,Breneman,assistant,
8318837,Deve E,Valdez,assistant,1765.0
8527121,Thomas,Black,primary,3661.0
5095121,David B.,Springer,primary,
5428095,Olga,Asinovsky,assistant,
4958202,Andrew J.,James,primary,
10461718,Robert J,Pascal,primary,2842.0
8164240,Elmito,Breval,assistant,2889.0
9671908,Larry,Sternbane,primary,2699.0
10525182,Bradley R,Spies,primary,1777.0
11444697,Hanh,Phan,primary,2636.0
4290648,Ernest R.,Purser,primary,
5264511,Fred,Teskin,primary,
8610284,Peniel M,Gumedzoe,primary,2891.0
6385155,William,Klimowicz,primary,2652.0
9410004,Holly,Le,primary,1788.0
8526412,Amancio,Gonzalez,primary,2617.0
4439537,Patrick,Garvin,primary,
7642512,Hanway,Chang,assistant,2881.0
8804552,Faruk,Hamza,primary,2466.0
5674304,Steven P.                     ,Griffin,primary,
5212808,Reinhard J.,Eisenzopf,primary,
8536057,Nicholas,Tobergte,assistant,2823.0
4915342,Ramon S.,Britts,primary,
4796273,William L.,Sikes,primary,
5481651,Richard,Hjerpe,primary,
6402136,Patrick,Mackey,assistant,3651.0
10924403,Raj,Jain,primary,2411.0
D475451,Antoine Duval,Davis,primary,2913.0
10730150,Kiley S,Stoner,primary,1735.0
5773217,Marian C.                     ,Knode,primary,
D343390,Wallace R.,Burke,primary,
5844076,Bennett                       ,Celsa,assistant,
9475527,Nirvana,Deonauth,assistant,3727.0
PP25862,Kent L,Bell,primary,1661.0
8331554,Fan,Tsang,primary,2614.0
10772172,Kristen C,Hayes,primary,3647.0
7852789,Hong,Cho,primary,2467.0
11331212,Ophelia A,Hawthorne,primary,3786.0
10073366,Mark A,Chapman,primary,1737.0
4076470,John J.,Vrablik,primary,
4857907,Gerald L.,Brigance,primary,
10368678,J. Gregory,Pickett,primary,3736.0
8574388,Philip,Tucker,primary,1745.0
D557106,Mitchell,Siegel,primary,2912.0
7521796,Thanh,Nguyen,primary,2893.0
10979665,Alfonso,Castro,primary,2421.0
8176286,Kaushikkumar,Patel,primary,2186.0
9869746,Harry,Liu,primary,3648.0
5403209,Daniel W.,Howell,primary,
4950185,Eugene F.,Desmond,primary,
9988826,Gregory J,Strimbu,primary,3634.0
10263589,Benny T,Lee,primary,2842.0
7071488,Ida M.,Soward,primary,2822.0
6633765,William,Trost,primary,2683.0
11423819,Gerald,Johnson,primary,2627.0
6872152,Sabastiano,Passaniti,primary,3711.0
4960456,Patricia L.,Morris,assistant,
8438911,John,Fitzgerald,primary,2856.0
7177375,Pankaj,Kumar,primary,2611.0
7935670,Thomas S,Heard,assistant,1654.0
8569753,John C,Ingham,primary,2897.0
4402751,James,Poer,primary,
5558161,George A.,Suchfield,primary,
7489185,Jeffrey S,Zweizig,primary,2816.0
4214572,Daniel J.,O'Connor,assistant,
11207695,Mohammed S.,Alawadi,assistant,3725.0
8776567,Debra,Sullivan,primary,3725.0
D889518,Mark A,Goodwin,primary,2916.0
10834264,Ahmad F.,Matar,primary,2652.0
D904746,Rashida C.,Walshon,primary,2926.0
11169821,Raymond N,Phan,primary,2185.0
6086466,Timothy V.,Eley,primary,
7458612,Dana,Ross,primary,3726.0
10963738,Sean T,Motsinger,primary,2669.0
10138730,Theresa,Trieu,primary,3748.0
5342371,Stephen C.,Pellegrino,primary,
10488680,Brandi N,Thomas,primary,2872.0
5396104,David,Ostrowski,assistant,
8379520,Jason,Mattis,primary,2461.0
4139370,P. D.,Rosenberg,primary,
4157437,Earl A.,Nielsen,primary,
9427747,Charles,Cooley,primary,1774.0
4171742,William T.,"Dixson, Jr.",primary,
8252387,William Phillip,"Fletcher, III",primary,1717.0
4935149,Peter,Hruskoci,primary,
8939832,Jason,Pinheiro,assistant,3717.0
5042361,Stephen,Johnson,assistant,
3991593,Ronald,Feldbaum,primary,
7843659,Regina N,Holder,assistant,2627.0
5507677,P. Austin,Bradley,primary,
8992807,Galen,Hauth,primary,1742.0
6649945,Ngan V.,Ngo,primary,2814.0
6589570,Leon B.,"Lankford, Jr.",primary,1651.0
D469026,Antoine Duval,Davis,primary,2913.0
7795136,Matthew,Smith,primary,2823.0
5852496,Samuel A.                     ,Turner,primary,
8239793,Paul,Dinh,primary,2825.0
9868994,James D.,Anderson,primary,1629.0
9853381,Peter G,Leigh,assistant,2831.0
4770248,Stephen J.,Novosad,primary,
6694204,Albert W.,Paladini,primary,2125.0
11173877,Carlos,Garcia,primary,2683.0
9851959,Qing,Chen,primary,2191.0
6679809,Ankur,Parekh,primary,3681.0
5528455,Gregory D.,Thompson,primary,
6372069,Geoffrey L.,Knable,primary,1733.0
11073974,Angie,Badawi,primary,2179.0
D405272,Alan P.,Douglas,primary,
6311388,Rick Kiltae,Chang,assistant,
7186239,Theodore J.,Stigell,assistant,3763.0
11318232,Tigabu,Kassa,primary,1619.0
4424485,Gerard R.                     ,Strecker,primary,
4946738,James J.,Bell,primary,
D307388,Charles A.,Rademaker,primary,
9317230,Mohammad,Ghayour,primary,2672.0
8357529,Nancy T,Vogel,primary,1636.0
8576601,Hoai V,Ho,primary,2827.0
7168517,Anne Marie,Boehler,primary,3611.0
8229948,Brittany N,McCue,assistant,2169.0
5095255,William M.,"Shoop, Jr.",primary,
9988909,Christopher,Verdier,primary,3745.0
8287417,David D,Le,primary,3655.0
10101400,Jonathan M,Dager,primary,3663.0
9977105,Rodney,Fuller,primary,2852.0
5396512,Michael,Horabik,primary,
5269795,Wm.,Lewis,assistant,
4624188,Randolph A.,Reese,primary,
8518047,David,Comstock,assistant,3733.0
7471286,Amr,Awad,primary,2629.0
D697204,Richelle,Shelton,assistant,2916.0
9122367,Patrick,Riegler,primary,2142.0
3992426,Paul F.,Shaver,primary,
7089099,Yonel,Beaulieu,primary,3661.0
10272878,Gary K.,Graham,primary,3723.0
D872179,Mary Ann,Calabrese,primary,2924.0
6863664,Jacqueline F,Stephens,assistant,3761.0
11267340,Brent,Swarthout,primary,2689.0
6562315,Wayne A,Langel,primary,1754.0
7107942,Noah P.,Kamen,primary,3747.0
10106301,Anthony,Stashick,primary,3788.0
4700749,Mark,Thronson,assistant,
7756268,Alexander,Jamal,primary,2614.0
10615624,Manuel,Hernandez,assistant,2859.0
4927178,Paul M.,"Heyrana, Sr.",assistant,
6003990,Hung Xuan,Dang,primary,
6315528,Leonid,Fastovsky,assistant,
4103817,Drayton E.,Hoffman,primary,
7013588,Ted,Kavanaugh,primary,3728.0
10298156,Karen,Masih,primary,2837.0
5389568,Brian E.,Hearn,primary,
5636998,Daniel,Wittels,assistant,
4684246,R. A.,Rosenberger,primary,
8091778,Michael G,Lee,primary,2876.0
6958091,S. S.,Manlove,assistant,1755.0
6192419,Gary Scott,Fourson,assistant,
9709743,Ellen,Kim,primary,2883.0
D255237,Susan J.,Lucas,primary,
4269128,Werner H.,Schroeder,primary,
11082695,Ana,Picon-Feliciano,assistant,2482.0
D790224,Karen E,Eldridge Powers,primary,2913.0
9295499,Pedro,Philogene,primary,3733.0
8707246,Ravi K,Sinha,assistant,2192.0
5690722,Helene                        ,Klemanski,primary,
4731646,Michael A.,Masinick,primary,
9507632,Jacinta M,Crawford,primary,2618.0
4349856,J. D.,Miller,primary,
4805347,Kenneth J.,Dorner,primary,
7408825,Son L,Mai,primary,2827.0
9672695,Chase,Leichliter,assistant,3714.0
5107109,Jack I.,Berman,primary,
5560496,D. Glenn,Dayoan,primary,
5210733,Nabil,Hindi,assistant,
8302033,Jessica,Chuang,assistant,2179.0
8961081,Ryan,Rufo,assistant,3722.0
5596182,Cassandra C.,Spyrou,primary,
6560713,Thomas,Lee,primary,2185.0
10780057,Andrew S,Rosenthal,primary,1613.0
7187672,Melanie,Jagannathan,assistant,2616.0
9165354,Amara,Abdi,primary,2668.0
9529533,Huan,Hoang,primary,2827.0
8109421,Justin,Larson,primary,3782.0
7542990,Khanh B,Pham,primary,2163.0
9536207,Omar Fernandez,Rivas,primary,2122.0
8422209,Jayprakash N,Gandhi,primary,2835.0
3951858,Patrick P.,Garvin,primary,
10115445,Harry W,Byrne,primary,2824.0
7727192,Nicholas D,Lucchesi,primary,3763.0
8245639,James,Bergin,primary,3641.0
8308885,Katarzyna Wyrozebski,Lee,primary,1746.0
4177597,Edward M.,Coven,primary,
D347013,Bernard,Ansher,primary,
D851957,Nathan M,Johnston,assistant,2919.0
8477708,Anh-Vu,Ly,primary,2472.0
10213222,Melanie R,Tyson,primary,3771.0
6299201,David R.,Dunn,assistant,
5382516,Michael G.,Wityshyn,primary,
7118910,Nelson,Yang,assistant,1641.0
8621681,Huyen,Le,primary,3751.0
8591197,Michael,Lebentritt,primary,2829.0
7950021,Carina,Yun,assistant,2194.0
6056895,C. H.,Kelly,primary,
9478931,Michael,Carter,assistant,2828.0
4894662,Theodore M.,Blum,primary,
5264647,Asok,Pal,primary,
4426797,Wenceslao J.,Contreras,assistant,
10847788,Laura,Weiner,primary,1727.0
9035102,Sikarl,Witherspoon,primary,1671.0
4400569,Paul F.,Shaver,primary,
10205090,Cuong B,Nguyen,primary,2818.0
10938374,Rakesh B,Patel,primary,2843.0
7458669,Stephen D,Meier,primary,2853.0
6527095,Rodney H.,Bonck,primary,3681.0
8026325,Bernard,Lipman,primary,1762.0
4071886,Eugene G.,Botz,primary,
7883537,Vy Q.,Bui,primary,3773.0
6283209,Frank S.,Tsay,primary,
6770387,Paul,Thibodeau,primary,1773.0
9828300,Wayne,Langel,primary,1736.0
9633131,Wing F,Chan,primary,2441.0
6705926,Joseph J.,"Hail, III",primary,3723.0
D400776,B. J.                         ,Bullock,primary,
D645344,Susan Bennett,Hattan,primary,2915.0
9645316,Mary A,El Shammaa,assistant,2883.0
7014451,Donald,Heckenberg,primary,1722.0
10188951,Robert T,"Clarke, Jr.",primary,3717.0
11084386,James J,Triggs,assistant,3618.0
11355456,Khaja,Ahmad,primary,2813.0
11251580,Mary A,El-Shammaa,assistant,2883.0
6318069,Timothy S.,Thorpe,primary,
10287040,Gloria R,Weeks,primary,3731.0
8944850,Amy Cohen,Johnson,primary,2833.0
5085865,Thurman K.,Page,primary,
6588617,Nathan J.,Newhouse,primary,3727.0
D588137,Freda S,Nunn,primary,2911.0
8955469,Hung Q,Nguyen,primary,3783.0
PP14183,Bruce R.,Campell,primary,1661.0
8934309,Richard,Elms,primary,2824.0
7908299,Yicun,Wu,primary,2159.0
5795795,Felisa                        ,Garrett,primary,
8453521,Octavia D.,Hollington,assistant,2856.0
D933350,Yelizaveta Y,Masalimova,assistant,2926.0
9808634,Lindsey G,Wehrheim,primary,3762.0
4711446,Richard J.,Apley,primary,
8524897,Amanda L,Aguirre,assistant,1626.0
D285517,Terry,Pfeffer,assistant,
8068915,Carl H,Layno,primary,3766.0
7452745,Quoc D,Hoang,primary,2892.0
D678045,Sheryl,Lane,primary,2915.0
4410942,Jameson,Lee,assistant,
7929177,Thomas J,Lett,primary,2625.0
8564629,Christopher R,Lamb,primary,2695.0
4491773,Bentsu,Ro,assistant,
4756214,Robert,Showalter,assistant,
10251558,Ralph A,Lewis,primary,3772.0
5566727,Steven O.,Douglas,assistant,
10428239,Marc S,Zimmer,primary,1765.0
11291825,William J,Levicky,primary,3792.0
9334841,Marguerite,McMahon,primary,3747.0
9294382,Camquyen,Thai,assistant,2465.0
D816194,Amy C,Wierenga,assistant,2919.0
10563334,Jason P,Riggleman,assistant,1711.0
8497821,Linh N,Hoffner,assistant,2695.0
5677990,Scott L.                      ,Weaver,assistant,
D821472,Patricia A,Palasik,primary,2918.0
6523645,Chong H.,Kim,primary,3682.0
D671407,Barbara B,Lohr,assistant,2915.0
7788010,Khoi,Tran,primary,3664.0
5039050,Gary L.,Smith,primary,
5426447,Lun-Yi,Lao,assistant,
6622040,Kennedy,Schaetzle,primary,3762.0
5183128,Margaret A.,Focarino,primary,
9162527,Kip T,Kotter,primary,3617.0
4214803,DeWalden W.,Jones,assistant,
10204673,Pho M,Luu,primary,2824.0
4511177,Peter R.,Brown,assistant,
D745379,Sheryl,Lane,primary,2915.0
7955425,Veronica,Faison Gee,assistant,1731.0
9578083,Jude Jean,Gilles,primary,2447.0
5979891,Ku,Bower,assistant,
8946608,Tony,Ko,primary,2878.0
5026516,N.,Bhat,assistant,
9694753,Anne,Hines,primary,2879.0
5402585,William A.,"Cuchlinski, Jr.",primary,
D503069,Terry A.,Wallace,primary,2912.0
D580254,Prabhakar,Deshmukh,primary,2912.0
4939764,John C.,Freeman,assistant,
7503716,David J,Walczak,primary,3751.0
6061233,Leo P.,Picard,primary,
8355890,Andrew,Schechter,primary,2857.0
7534497,Lauren,Robinson,assistant,1794.0
6896675,Roy D.,Gibson,primary,3739.0
10362398,Melur,Ramakrishnaiah,primary,2656.0
10460605,Jean Paul,Cass,primary,3669.0
7978192,Tize,Ma,assistant,2628.0
5490386,Ira S.,Lazarus,primary,
6880833,Kelly E,Campbell,assistant,3618.0
10725340,John A,McPherson,primary,1737.0
7351954,David S,Baker,assistant,2884.0
9648269,Ke,Xiao,primary,2612.0
D619611,T. Chase,Nelson,primary,2911.0
5898164,Daniel,St. Cyr,assistant,
6581888,Korie,Chan,primary,3632.0
8531215,Daniel,Rojas,primary,2816.0
5280200,William L.,Sikes,primary,
6735066,Dean A.,Reichard,primary,2831.0
5106503,Frank,Sever,primary,
8394064,Leah,Stohr,assistant,3763.0
9359729,Raymond W,Addie,primary,3671.0
8211181,Alvin J.,Stewart,primary,3774.0
5501300,Dean A.,Reichard,assistant,
11278663,Jason E,Flick,primary,3783.0
4666410,Thomas J.,Brahan,assistant,
9244478,Ryan,Jager,primary,2842.0
4235977,H. S.,Cockeram,primary,
7740014,Kristen C,Matter,assistant,3771.0
6723937,James R.,Scott,primary,2832.0
4123964,Abraham,Hershkovitz,assistant,
6823660,Tu M.,Nguyen,primary,3748.0
5592320,Bhavesh,Mehta,assistant,
D920368,Cary M,Robinson,primary,2923.0
9441361,Anthony J,Green,primary,1731.0
4868902,Eugene R.,LaRoche,primary,
7005327,David S.,Blum,primary,2813.0
9198754,Ashley,Fishback,primary,3731.0
7425087,Mark,Tsidulko,assistant,2875.0
5269374,Thuy M.,Bui,primary,
9551936,Daborah Chacko,Davis,primary,1722.0
4795173,Petar,Arsenovic,assistant,
4576173,John C.,Hanley,assistant,
D822389,Karen E,Eldridge Powers,primary,2913.0
RE44940,David,Sample,primary,1784.0
6135267,Christopher P.,Ellis,primary,
D534207,Anhdao,Doan,assistant,2914.0
4739596,Carl D.,Friedman,primary,
7922196,Timothy D,Wilhelm,assistant,3616.0
10681758,Syed M,Bokhari,assistant,2473.0
4709231,Gerald L.,Brigance,primary,
11328503,Casey L,Kretzer,primary,2637.0
6543855,Stephen,D'Adamo,assistant,3636.0
8260485,James,Trammell,primary,3667.0
6576531,John F.,Niebling,primary,2812.0
8822608,William,Cheung,primary,1762.0
10527276,Erin,Kryukova,primary,2875.0
5547743,Patrick,Ryan,primary,
D948036,Jonathan J,Han,primary,2924.0
D812024,Lakiya G,Rogers,primary,2916.0
8666727,Jakieda,Jackson,primary,2657.0
6094800,David P.,Bryant,primary,
5176450,William A.,"Cuchlinski, Jr.",primary,
10578647,Edward T,Tolan,primary,3725.0
9985374,Harshad C,Patel,primary,2831.0
6601363,Hanh V.,Tran,assistant,3637.0
6882252,Stephen E.,Jones,assistant,2817.0
D397499,Susan J.                      ,Lucas,primary,
5935798,Susan,Wolski,primary,
6445880,Teresa,Walberg,primary,3742.0
4098038,Ernest R.,Purser,primary,
3953175,Joseph,Scovronek,primary,
8713551,Hang,Pan,assistant,2197.0
5738309,Virna Lissi                   ,Mojica,primary,
5637533,Kevin,Turner,assistant,
4266327,Robert,Mackey,primary,
9797303,Gregory,Anderson,primary,3745.0
10924495,Ali S,Abyaneh,primary,2437.0
11423653,Michael,Lee,primary,2422.0
4611224,Georgia Y.,Epps,assistant,
6024885,C. Melissa,Koslow,primary,
8951265,Olivia C,Chang,assistant,3775.0
9032040,Margishi,Desai,assistant,2453.0
4693756,Andrew H.,Metz,primary,
9975269,Andrea,Wellington,primary,3724.0
10242270,Oneal R,Mistry,primary,2665.0
3939811,Wendell E.,Burns,primary,
5437216,Hoang,Nguyen,assistant,
11099547,Michael J,Brown,primary,2115.0
