paper,author,affiliation1
2019850157,2701350402,43579087
2765166827,1998061756,1298580462
1987520563,126150679,39481719
2086639539,2207791522,201448701
2057804843,2600998267,16362100
1579537910,2258665900,165390105
2416306083,2737900038,100930933
1834768856,2581169817,144403250
2144253627,2186867850,2802408685
2376793034,2360696467,82880672
1980615816,2702865196,2250650973
2302289253,2001107329,1294671590
1974240471,2485206725,2801926401
2094540900,2309394039,181391015
2316083079,2322226251,12097938
2356127890,2708998253,16365422
2567931600,306981439,67061984
2177311423,2553360341,158842170
2070118803,2161651193,97018004
2898106224,2107234980,32625721
2562528455,2885973798,2609542403
2352262869,2357521620,197869895
2548072407,2138969190,145402516
2041015326,2486642940,28407311
2909411659,2911010702,110440473
2081707238,675795170,164936912
2151628494,2096705363,107720978
2515550870,2575376396,11892038
2064787111,2442871901,1174212
2055103529,2145008686,848706
2038873514,2503468859,170201317
2066220084,2144337814,2799503643
1997113102,2011237193,43439940
2767892854,2223030665,1294671590
2049041968,2583368138,145423581
2094117237,386369148,100066346
2530000858,2724224726,157725225
2119351705,346249815,130238516
1514460208,2220147638,150468666
2723543921,2156444833,223532165
161053154,2004018647,168974976
1985393902,1989246735,79510175
2919256674,2136255522,204337017
2212557414,2150329877,888185325
2143784162,2238759342,186246823
2073882575,2240966260,90610280
885731450,2160590022,145311948
2239227938,2158662780,138925566
2300602098,2580668411,137902535
2017975980,2008084724,1285204247
60315134,2805192515,64519617
2913576189,2706461447,117467261
2113160960,2130746444,8204097
2079903545,2777031233,184692499
2531916279,2022063279,135598925
2888688216,1982164130,530967
1972702515,1892578058,200284239
2090036531,2325798104,98677209
2088299355,2102604323,148366613
2538769405,2137854032,169045520
968730831,2103061202,1341412227
2158515231,2077543328,130769515
2041671512,1894485300,2800482329
2755180564,2262241681,133731052
2906028745,284051011,897542642
2023086724,2169601971,1298590031
2786730047,2311455170,1311218312
2169305384,2166064832,94951947
2038944255,2425647530,3923682
1989992296,2590919188,36258959
2355916947,2146243726,100005738
2801911503,2123032719,40347166
2607745564,2197128708,31746571
2770382922,2126336282,155093810
2910812038,2595908864,29894533
2105387318,2321800825,111236770
2791421462,2791908903,2802194831
1998434653,2328477801,189158943
2004694411,2102345153,96036126
1526491561,2304264233,118564535
1953741820,2491942224,21250087
229298671,2574310139,2250650973
2052678789,57127646,110026055
2404294203,2394738623,137594350
2068862620,2150261308,79223203
2086094876,1975698505,130238516
2286167346,2313974822,142263535
2901662363,2900490245,111979921
2123476450,673118737,1302368450
2902288364,2889040566,17145004
2757806018,2760527449,19820366
2065745001,2581534443,154570441
1975052119,2103647165,47251452
2441300091,2706774255,43579087
2101557631,2103744444,5388228
2765744331,1983990135,86519309
2899859911,2900232239,89652312
2604559880,2304428941,139322472
1916748022,2020142276,223822909
1854038808,1752474908,114616248
2105207179,1219517692,145311948
2500846882,2742235615,1316910977
1989540493,2776395114,138006243
2780375773,2327089364,20231570
2138627460,2097903484,123900574
2091706583,2099952373,1333370159
1503701766,2102439391,17301866
2015564584,2442204918,194450716
2095374879,2303634153,189158971
1920579637,2485124231,52357470
1996123091,2224638000,19880235
2103873912,2148898552,43406934
2052619531,2236837070,1334819555
2152018710,285420171,134085113
2371603511,2748003936,1338124936
2077353854,2512641806,174458059
2794029487,2015194310,139290333
2478583472,2143584211,165779595
2765120895,2146055361,879563668
2750776629,2133087353,13955877
2106871159,2102558591,125749732
2902119083,2902277511,25112270
2746891567,2498307297,88060688
1541185747,2139479447,169045520
2805180409,1983908091,111088046
2036064575,2655575755,2799567181
2160349706,2100317209,200719446
2331173652,2893804510,27897274
2594423588,2036410485,124055696
611068,2157516049,5124864
1981191868,2107714457,82767444
2015599846,2753589023,63135867
2139694282,2580092349,149899117
2226211513,2614920328,177064439
2295128668,722042603,55732556
2411786938,1932857448,173304897
2900242592,2591850867,62916508
2073003329,2228639783,72951846
2888825896,2068441868,149899117
2034986298,2779521539,7882870
2799593842,2340405699,205783295
2064145331,2127905096,1333353642
2412438786,2310378205,197907453
2571826990,2720581589,19880235
2012108015,2116176323,180857899
1637464297,2703334465,86519309
2283804035,2279051103,67120841
1999240820,2507874291,119668213
2396542796,2231722433,1325886976
1972811503,2185849541,157536573
2905543526,2520260161,33585257
2252970137,2506815049,1295929820
1620129662,2789240144,79510175
2326295640,1964906949,181565077
2891115765,2603653335,53888640
2037346055,2786670463,98702875
2346485109,2346270962,169248161
2039041002,1991995191,194019607
1997651402,2156621811,86519309
2165503531,1712440359,2801974725
2007930523,2151269093,1313323035
2064402125,2052748881,124128386
1970643593,2299795895,131010432
143331372,2296283735,87531838
1257147581,2692287775,876588507
1551181345,2566710699,98635879
2009784291,2706126416,95457486
2051505950,1568830079,160606119
2118990661,2700641056,114090438
2051578606,2598755591,165507594
2158298866,2169782930,1294671590
2747322379,2749663984,87445476
1986324040,2224591194,106542073
1984221873,2058657541,24768866
2308576322,2684375085,97626857
2394354204,2381175242,96852419
2032099869,2136848649,153648349
2030168506,2288775023,151746483
2170610001,2162260240,19820366
2609078148,2115699988,1311688040
2007243380,2118690805,146516829
1971486522,1952041419,181369854
1822232340,2706009001,178232147
2118974900,2100389903,136199984
2402701249,2115667366,1341412227
2052441173,61787868,176790772
2096434400,2308202971,931681460
2328719533,2600889214,83041322
2385312992,1643690755,877176835
2123636759,1875628278,169108374
2051117529,2104946006,204730241
2545278413,1218257387,172446870
2188983793,2048451227,11947397
136452752,2081585216,1333370159
2417352962,2301599174,82514191
1966874045,2583779359,102064193
2024990972,2107744507,1187138
1980004601,2250607793,192168892
2034223702,2054264547,129774422
1539515470,2711292557,151727225
2910097589,2110429222,913481162
2075567143,2680360229,83519826
2050272549,1985035829,177483745
2034329685,2721854921,204730241
2792141826,2037830372,56590836
2152332183,2714645710,2802994108
2792867432,2509613201,44461941
2080531377,2074397150,197251160
2796446761,2649993328,881766915
2025260311,2509938544,20581793
2403115051,2125382995,1325886976
1971502245,2300896013,169845747
2473307472,2079115432,169381384
2215831704,2764242684,205783295
2378652133,2389220040,150807315
2139200940,1930918548,170239107
1991483627,2524790024,98704320
2049158759,2152689270,36243813
2800787494,715070754,204465549
2057748743,2096754221,1330342723
2113348898,1592206666,204465549
98771382,2121822894,180670191
2052551532,2524107317,1294671590
2790619740,2792810890,188815454
1603265350,679571615,898379201
40174392,2041895798,45129253
2089681797,1790242383,142823887
2569479045,2120090520,43439940
2019252670,1988986183,190082696
1523250226,2117933475,146416000
2368378016,2359527464,191996457
2303787516,2002322395,1305444813
2812718769,2090858647,10824318
1500474451,2263532640,98947143
2377683933,2384354293,116953780
2767780563,2600148950,154526488
2086096868,1944387293,205349734
1965258393,2581307413,12097938
206608484,2430136507,818668190
2806080642,1964728834,136199984
2258985025,2296155751,204337017
2564754886,285972907,136199984
2499933806,2567940868,121820613
1976694055,2138634823,2800562746
2057622583,1896843832,1288882113
2531301598,2524189430,135598925
323297298,2490543204,84524832
2908975835,2907979682,139660479
2148961782,2233023344,122534668
2074343161,2169128662,78978612
2086108658,2124278159,1320473756
2505638045,2171483578,15766328
2097639074,2229671973,74525822
2003466517,2646669656,123387679
2028510745,2082207479,48151418
2169104378,2164231523,84218800
2055950532,2015644390,865419266
2538807926,2004756845,63135867
2098682928,1776854297,193700539
2009474712,2122505214,59411706
774335408,2439253501,132369690
2006532584,2153014334,185261750
140352082,1968028806,4068193
2049399517,2500294555,122411786
1580876695,2099231929,186131212
1985655652,2700476783,861853513
1985880427,2676630715,157773358
2164701131,2141689120,1288882113
2508237999,1970457016,138006243
2007916309,2168863160,96852419
2076468913,2100564502,152754861
2113423429,2306726083,28407311
1971598956,2672279982,53218197
2885212245,2885616317,879563668
1671923285,2589369676,1330342723
2036118829,2575171579,83714178
2035901573,2652701057,74796645
2618809538,1565563713,201537933
2046502153,2599946770,168635309
1968662279,2149067226,178574317
2469480114,2915476169,194028371
2598751927,2045660897,91045830
1513404293,2138156614,205274468
2910930078,2485991901,76903346
2005515780,2342745599,80281795
2038517085,2164079205,184654094
1542565052,2112510146,1304132090
1989725840,1898551878,97018004
1999322281,2001101985,114493937
2137876530,2165262218,887064364
2058477413,2586346270,202126657
172596906,323075490,35440088
2897452225,2462435313,204778367
2598460141,2331900285,1313323035
181521017,2157387749,219193219
2226363230,2723551411,1288702032
2020695096,2711969208,36258959
2605544328,2107870554,111979921
154974256,2081577646,126307644
1977523109,2137623519,11957088
2242475092,2105419514,1296127346
2127786216,2718253767,79619799
2594651460,2594455403,861853513
2032603550,2128673048,158929114
1988046161,2603621528,1324840837
1989140418,2533201611,55732556
577026985,237098449,200280692
1491392062,1222050478,189590672
2082299909,2518280757,121797337
2247939778,2204137633,71187865
1562254443,2524675585,190567190
2415340880,2416959701,1284277383
2019249664,2004406389,69552723
2136460186,2290963946,52179390
1970063080,2111180221,40347166
2031019118,2285297972,1925986
1543635496,2493746071,2799853436
2412940748,1586431070,1283582996
2242330610,1990610749,157674565
2159552302,2806317283,157485424
2167427857,2157765942,107672454
2622705099,2133090845,124055696
2011785912,2643021003,1306266525
2378205786,2348483034,64852412
2328957039,2499851846,42766147
1979289604,2602014512,1283582996
1988142680,2017621652,189590672
194658713,2563500149,96636082
2159115234,2797595528,177877127
2163173217,2482357117,171481255
2153338081,2441433538,19820366
2558216909,2034429786,118118575
2400892377,2037057875,125219893
1980229653,2098055206,170897317
1985812870,2670306259,92403157
2077760196,2650931928,48025715
2076672956,2052669031,168635309
2890889666,2273870194,146165071
2017524579,2697420357,165951966
2136155650,2126276532,1283155146
2260293982,2279416696,86725329
1964944715,2318799681,135388327
2149901467,302251413,123044942
2104895388,2163729215,76130692
2104786401,2493389837,205783295
2092874022,2022794347,24185976
2299401728,2111976747,1289243028
1988797594,1975198383,154425047
2039123606,2779570520,1285764155
1517154961,1982248342,161046081
1990507559,1974486893,114027177
2603399061,2600580310,2800633300
2171723342,277521237,1294671590
2047650602,2115564265,114027177
1908875677,2514935676,72019824
2508104586,2304433323,146824383
2075496606,2092270482,193181351
2064308551,2513195219,119449181
2116673267,2165676514,1289490764
2461943620,2789232159,58048189
2516032487,2122156373,177136067
2067625997,328255104,102401767
2018983248,2226752605,91045830
1996432644,1983646013,43439940
1996149982,15390251,108290504
2370660328,2347583435,18570673
2405696488,2222663995,315794153
1574507131,1942780396,32971472
1534215587,2710690746,2801357902
2098835711,2161566484,193775966
1998449629,2162854306,80947539
2061361809,2684408667,29607241
2552588625,2537629694,223822909
1982800231,2062758873,205984670
1471124822,2764138562,46896624
2169188566,2140909350,200719446
1972512458,2559518193,11701301
2805940850,2337491929,78323350
342268787,2560446770,167027274
2906133068,2510810670,102322142
2903282430,2335142637,147481903
2127698862,2205112928,52325
2512973746,2570575060,203172682
1851905791,2461066622,131868736
2269572354,270965386,27897274
1982635955,2016406974,196349391
1706729375,2603838501,168824072
1963493920,2478955713,1299303238
2517514550,308872687,150744194
2118560309,2011833493,124357947
2918035835,2892632779,24185976
2108346474,2650803332,2800755241
2004828095,2468006419,74656192
2083083488,2099028476,165339363
2052236732,2629171785,57328836
2038421732,2603452028,9360294
2043880245,2315671580,106118109
1903077705,616006205,126307644
2026807951,2147982296,153230381
2009738202,2113819540,27837315
2112291048,2297637256,1341412227
2274130372,2892382196,157674565
1968265822,2039664026,65837984
2410118295,2264563518,106118109
2141854491,2169016388,158248296
2302723420,2639471008,4432739
2907418854,2080161585,202103088
2360162474,2349022497,181326427
2418551546,2128112623,161311093
2528313118,2202002301,24010308
2132608652,2678685496,2802802402
2534668600,1278805873,129858807
2081284619,2619254757,17974374
2615280938,2002693503,1313323035
2793249623,1989532527,70931966
1996092352,2491841244,887064364
2586466940,1339971005,55732556
1533404969,2100229595,169046204
2380972527,2427626828,148099405
2807451441,2806424754,11039511
2109809073,283339285,157650460
2355041205,2426996504,67001856
1967269670,2280896210,197323543
2039973784,2159612345,35928602
2286269567,2230148225,157674565
2122370473,2302631868,145311948
2117481434,237302012,1336359234
1134537413,2632397558,125749732
1993166564,304072578,29607241
2901485471,2334440161,62921916
