paper_id,FoS_list,research_area
615992775,"512170562,2780560020,2778495208,75058329,124952713,501832835,125109622,2779470537,29595303,142362112,147446459",Art:0.31_Sociology:0.19_Political science:0.12_Computer science:0.08_History:0.08_Philosophy:0.06_Economics:0.06_Business:0.05_Biology:0.02_Geography:0.02
616128884,"139993351,171146098,13544384,129212681,3802195,2779192215,80380853,153865515,83800877,127413603",Engineering:0.74_Political science:0.2_Mathematics:0.03_Physics:0.03
616206651,"15708023,17744445",Political science:0.5_Philosophy:0.25_Art:0.25
616226121,"524692358,19417346,129004444,668760,120912362,541257376,509550671,144024400",Sociology:0.26_Psychology:0.21_Medicine:0.17_Art:0.15_Mathematics:0.08_Philosophy:0.05_History:0.05_Engineering:0.03
616229181,"15708023,15744967",Psychology:0.5_Philosophy:0.25_Art:0.25
616278943,"158981924,32268604,15744967,77805123",Psychology:0.83_Political science:0.08_Economics:0.08
616494113,"121426985,10138342,110354214,127413603",Engineering:0.5_Political science:0.25_Business:0.12_Economics:0.12
616496272,"19417346,41008148",Computer science:0.5_Psychology:0.25_Sociology:0.25
616546072,"123657996,95457728,52119013",History:0.61_Art:0.28_Geography:0.11
616639423,"124952713,138885662",Art:0.5_Philosophy:0.5
616734085,"41895202,511192102,15744967",Philosophy:0.5_Psychology:0.33_Art:0.08_Computer science:0.08
616786404,"145420912,154945302,33923547,119857082",Computer science:0.5_Mathematics:0.38_Psychology:0.12
616789225,"89279210,192562407,159985019",Materials science:0.78_Engineering:0.11_Physics:0.11
616803141,"191897082,192562407,159985019,2781448156",Materials science:0.83_Engineering:0.08_Chemistry:0.08
616818605,"2908764416,185592680,43617362",Chemistry:0.73_Biology:0.2_Medicine:0.07
616999221,"95457728,52119013,30684385,53553401",History:0.62_Engineering:0.19_Art:0.12_Mathematics:0.06
617050945,"61434518,71924100",Medicine:1.0
617235572,"200610012,111472728,43236755,138885662",Philosophy:0.88_Psychology:0.12
617239752,"15708023,17744445",Political science:0.5_Philosophy:0.25_Art:0.25
617478762,"199289684,2780059572,2778849375,17409809,127313418",Geology:0.72_Chemistry:0.16_Biology:0.06_Materials science:0.05_Engineering:0.01
617492862,"164913051,142362112,124952713,2994423808",Art:0.71_Computer science:0.06_Psychology:0.06_Sociology:0.06_Philosophy:0.05_History:0.05
617618362,"119599485,183469790,138331895,77602650,127413603,195251586,24326235,19275194",Engineering:0.75_Computer science:0.17_Chemistry:0.04_Mathematics:0.04
617628204,"124952713,142362112,194171767,124086623",Art:0.67_Philosophy:0.17_Geography:0.17
617647321,"2987567764,41895202,110379092,15744967",Psychology:0.54_Philosophy:0.3_Medicine:0.06_Sociology:0.05_Mathematics:0.05
617712415,"56739046,107645774,127413603,187736073",Economics:0.38_Engineering:0.31_Computer science:0.25_Political science:0.06
617781883,"18650270,110346835,75011936,199539241,504945742,8705443,520455953,202565627,177986884,17744445",Political science:0.54_Sociology:0.23_Economics:0.19_Psychology:0.04
617932961,"192562407,2983155866,523597863,179104552",Materials science:0.5_Chemistry:0.5
618001424,"120912362,17744445,509550671,181575753",Medicine:0.35_Political science:0.25_Psychology:0.2_Sociology:0.1_Mathematics:0.1
618015105,"183776436,199104240,146978453,80055088,127413603",Engineering:1.0
618127304,"40605704,162324750,76474335,43246008,22212356,2908647359,39118121,26271046,2776858744,125696635,74363100,188897",Economics:0.65_Engineering:0.2_Business:0.08_Geography:0.07
618167803,"193867417,185715996,192562407,58396970,196029304,24939127,187320778,127569584,180145272,135628077",Materials science:0.37_Engineering:0.3_Geology:0.17_Medicine:0.08_Mathematics:0.07_Biology:0.03
618180082,"86803240,2910255691,2777241398,42972112,87555872,2779867394",Biology:0.52_Medicine:0.48
618209492,"2992148570,17744445,155202549",Economics:0.42_Political science:0.33_Business:0.25
618239733,"135907157,38560070,16160715,64093975,22212356,101765175,42693407,47796450,62555980,127413603",Engineering:0.57_Computer science:0.33_Economics:0.05_Political science:0.05
618281713,17744445,Political science:1.0
618287753,"78519656,127413603,139450603",Engineering:1.0
618312941,"55493867,185592680,2911075881",Chemistry:0.69_Biology:0.26_Materials science:0.05
618363482,"69298649,80191660,41895202,80364944,154945302,204321447,26022165,144455579,39890363,41008148",Computer science:0.65_Philosophy:0.36
618383861,"142362112,40462162,52119013",Art:0.61_History:0.17_Philosophy:0.11_Geography:0.11
618411583,"74916050,29595303,95457728,554144382",History:0.38_Sociology:0.25_Art:0.21_Philosophy:0.08_Geography:0.08
618732832,"2993094479,19417346,179454799,17744445",Sociology:0.47_Political science:0.25_Psychology:0.23_Mathematics:0.05
618746782,"95124753,95457728,52119013,554144382",History:0.38_Philosophy:0.33_Art:0.21_Geography:0.08
618764734,"2777289206,2780244198,33070731,86803240,2775973874,2910581166,2779165782",Biology:0.75_Medicine:0.25
618786405,"16160715,137127113,156493562,2984940682,125583679,39118121,17349429,76969082,42475967,205649164",Mathematics:0.35_Engineering:0.19_Computer science:0.18_Physics:0.15_Geography:0.1_Economics:0.03
618841425,95457728,History:1.0
618896733,"3116431,47768531,3017561690,17744445",Political science:0.67_Economics:0.33
618986131,"156005406,160331591,2776034101,4792198,205649164,91375879",Geography:0.34_Engineering:0.17_Environmental science:0.15_Biology:0.09_Political science:0.08_Economics:0.08_History:0.06_Business:0.04
619041281,"2986359222,2776766847,199539241,95457728",Political science:0.56_History:0.25_Economics:0.12_Sociology:0.06
619053825,"15708023,138885662,2776443958",Philosophy:0.57_Art:0.23_Sociology:0.13_History:0.07
619072042,"74481535,24667770,2776365606,95457728,2119116,52119013,2909940221",Philosophy:0.36_History:0.32_Art:0.18_Economics:0.11_Sociology:0.04
619173601,"162324750,18547055,2776060655",Economics:0.92_Business:0.08
619245323,"2987496018,145420912,19417346,3018338536,144024400",Sociology:0.39_Psychology:0.38_Mathematics:0.19_Philosophy:0.04
619358312,"86803240,190789776,2777461220,59822182,61320498,68873052,189797535,135763542,2992348824,6557445",Biology:0.85_Chemistry:0.1_Medicine:0.01_Environmental science:0.01_Geology:0.01_Economics:0.0_History:0.0_Geography:0.0_Engineering:0.0
619423812,"3020173749,19417346,138496976,15744967,3020255362",Psychology:0.62_Sociology:0.12_Medicine:0.12_Biology:0.12
619458161,"125069764,86803240,518008717,38935664,18903297,94043034",Biology:0.63_Geology:0.33_Geography:0.03
619486814,"162324750,47768531,74363100",Economics:1.0
619534405,142362112,Art:1.0
619721501,"118487528,2778257484,2777100477,140013486,2776882836,2775888743,2781053140,71924100,2779567214,2781104129",Medicine:0.55_Biology:0.35_Engineering:0.03_Materials science:0.03_Chemistry:0.03
619739235,"142362112,195244886",Art:0.5_History:0.5
619776934,"75545042,189135316,2778057375,2993163201,15708023,18918823,70789860,153349607,43211506,205649164",Art:0.3_Economics:0.13_Business:0.13_Political science:0.13_Geography:0.13_Philosophy:0.12_History:0.04
619799964,"127413603,161191863,61696701",Engineering:0.5_Computer science:0.33_Physics:0.17
619848931,"15708023,142362112,124086623",Art:0.61_Philosophy:0.28_Geography:0.11
619874512,"166957645,205649164",Geography:0.75_History:0.25
619880572,"2778505590,121332964,68271606,1276947",Physics:1.0
620157913,"142362112,13817123,52119013",Art:0.75_History:0.25
620170073,138885662,Philosophy:1.0
620173151,"74916050,3651065,95457728,2779018934",History:0.46_Political science:0.17_Art:0.13_Economics:0.08_Psychology:0.08_Philosophy:0.08
620250465,"67363961,180198813,83864248,144133560,50522688",Computer science:0.25_Business:0.25_Economics:0.25_Political science:0.17_Engineering:0.08
620274755,17744445,Political science:1.0
620304881,"39432304,107826830,111368507",Environmental science:0.5_Geology:0.33_Economics:0.17
620335151,95457728,History:1.0
620354274,"91586092,39432304,3018378255,51399673,3020367995,62649853,2777822432",Geology:0.37_Physics:0.21_Geography:0.21_Environmental science:0.17_Chemistry:0.06
620363585,"15708023,142362112,2992996617,2779020535,513874922,2778156359,52119013",Art:0.29_Physics:0.29_Computer science:0.29_Philosophy:0.07_History:0.07
620689533,"22212356,205649164,15708023,2986363827",Engineering:0.44_Geography:0.25_Philosophy:0.12_Art:0.12_Computer science:0.06
620880124,"2991909155,2987684023,127413603,107053488,77595967",Engineering:0.88_Economics:0.04_Medicine:0.04_Business:0.04
621041213,"57879066,127313418,196806460",Physics:0.33_Geology:0.33_Chemistry:0.22_Materials science:0.11
621097042,"178495626,190974861,17744445,155202549,2910001868,74363100,183847335",Political science:0.49_Economics:0.44_Business:0.07
621136531,"9417928,8406815,44154836,2778852477,2987147077,79403827,127413603",Computer science:0.5_Engineering:0.37_Physics:0.08_Mathematics:0.05
621176173,"22212356,2993263396,76893819,104304963,40084718,2776517139,27574286,2778035492,127413603",Engineering:0.51_Materials science:0.09_Computer science:0.09_Geology:0.06_Economics:0.06_Mathematics:0.06_Physics:0.06_Philosophy:0.06_Business:0.03
621215222,"128712008,148834064,1631582,66204764,91375879,2993465482,205649164,2780612406",Political science:0.25_Geography:0.21_Environmental science:0.15_Economics:0.13_Philosophy:0.08_Engineering:0.08_Art:0.05_Biology:0.04
621264544,"136764020,2777203476,8797682,23123220,144133560",Computer science:0.8_Business:0.2
621271174,"54750564,144133560,121955636",Business:0.67_Economics:0.33
621315074,138885662,Philosophy:1.0
621363935,"199639397,127413603",Engineering:1.0
621383105,"2992687050,2779134260,143998085,2992691968,2908962946,2778102761,71924100,126322002",Medicine:0.64_Biology:0.33_Chemistry:0.04
621436761,"61434518,95457728",Medicine:0.5_History:0.5
621460365,"2777512617,3018028102,3019162265,2780262971,2780005421,10138342,203133693,144133560",Business:0.32_Economics:0.24_Medicine:0.11_Political science:0.11_Sociology:0.07_Computer science:0.04_Psychology:0.04_History:0.03_Geography:0.03
621479784,"2778607876,79841651,2780781376,199539241,36289849,54726253,172002799,144024400",Political science:0.57_Sociology:0.32_Economics:0.1
621599283,"2993843871,22212356,2778697705,27738082,3020142214,178802073,127413603",Engineering:0.77_Political science:0.11_Medicine:0.08_Psychology:0.04
621603295,"136764020,41008148",Computer science:1.0
621624333,"2987946170,65146658,197142791,166052673,73283319,144133560",Business:0.32_Economics:0.18_Psychology:0.17_Philosophy:0.17_Chemistry:0.11_Materials science:0.06
621686075,"75630572,15744967,26760741,112698675",Psychology:0.58_Business:0.25_Philosophy:0.08_Biology:0.08
621827954,"2777405217,9354725,43075056,94625758,75630572,14641543,57035238,36376990,128654540,77805123,17744445",Psychology:0.41_Political science:0.24_Economics:0.11_Computer science:0.06_Sociology:0.05_Physics:0.03_Philosophy:0.03_Medicine:0.02_Biology:0.02_Chemistry:0.02
621834454,"120314980,41008148,31258907",Computer science:1.0
621857851,"2983850000,509550671,15744967,107130276",Medicine:0.5_Psychology:0.31_Biology:0.12_Sociology:0.06
622077625,"15708023,2776443958,17744445",Political science:0.33_Philosophy:0.23_Art:0.23_Sociology:0.13_History:0.07
622127765,144024400,Sociology:1.0
622216795,"154945302,15708023,205649164",Computer science:0.33_Geography:0.33_Philosophy:0.17_Art:0.17
622324543,"2779371384,86803240,54286561,6557445",Biology:0.88_Environmental science:0.12
622373974,"192562407,2780471494,548081761,191859794",Engineering:0.46_Materials science:0.25_Chemistry:0.23_Geology:0.06
622538265,"82509250,192562407,154634170,191897082,47908070,184102282,513153333,195678695,87976508,20625102",Materials science:0.78_Chemistry:0.14_Engineering:0.07_Physics:0.01_Geography:0.01
622538842,"121332964,44870925",Physics:1.0
622578365,"165912504,71924100,2776985229,203014093,55493867",Medicine:0.42_Biology:0.42_Chemistry:0.15
622614992,"126322002,71924100,90924648,2775982439,2776534502",Medicine:0.8_Biology:0.2
622739331,"71924100,509550671",Medicine:1.0
622755843,"116188536,142362112,554144382,52119013",Art:0.46_Engineering:0.17_History:0.13_Political science:0.08_Philosophy:0.08_Geography:0.08
622765944,"199539241,71924100,2776673134,53553401",Political science:0.31_Medicine:0.25_History:0.25_Psychology:0.12_Sociology:0.06
622800413,"95457728,35550292,24890656",Physics:0.5_History:0.33_Economics:0.17
622846752,"39432304,87717796,2780797713",Environmental science:0.58_Engineering:0.25_Biology:0.08_Geology:0.08
623107252,"2778626061,166957645,142362112",Art:0.53_History:0.23_Geography:0.17_Philosophy:0.07
623132763,"94625758,15708023,107038049,3017498402,110269972,142362112,554144382",Art:0.39_Political science:0.25_Philosophy:0.22_Biology:0.08_Geography:0.06
623172223,"2983297318,57879066,127313418",Psychology:0.33_Physics:0.33_Geology:0.33
623181053,"95457728,195244886",History:1.0
623260893,"1862650,71924100,99508421",Medicine:1.0
623270772,"523419034,124952713,142362112,52119013",Art:0.81_History:0.12_Philosophy:0.06
623382822,"95457728,107993555",History:0.5_Sociology:0.5
623436252,"138921699,17744445",Political science:0.5_Sociology:0.25_Economics:0.25
623460214,"71924100,161191863,187736073",Medicine:0.33_Computer science:0.33_Economics:0.33
623482231,"192562407,16302685,57879066,126350175",Psychology:0.35_Materials science:0.25_Physics:0.25_Engineering:0.1_Political science:0.05
623489892,"180591934,2780615140,2777904410,122195918,77088390,510870499,5655090,2780945871,127413603,111919701,548217200",Computer science:0.75_Engineering:0.22_Political science:0.03
623536194,"3019166669,74916050,95457728,29595303,13417543,180916674",Sociology:0.25_History:0.25_Business:0.17_Art:0.14_Political science:0.08_Philosophy:0.06_Geography:0.06
623634295,"127413603,201995342,194789388",Engineering:0.75_Biology:0.08_Chemistry:0.08_Medicine:0.08
623645915,"133979268,7612751,94625758,521449643,2778584255,15708023,2776612492,142362112,510816226,554144382",Art:0.37_Political science:0.22_Philosophy:0.21_Sociology:0.07_Economics:0.06_History:0.04_Geography:0.03
623653513,"118552586,71924100,1039755,160735492,47344431,74909509,182299520,147077947,6964187,2778818304,64332521",Medicine:0.66_Economics:0.15_Psychology:0.05_Political science:0.05_Business:0.05_Engineering:0.02_Biology:0.02
623852661,"154945302,183115368,178980831,41008148",Computer science:0.81_Mathematics:0.06_Physics:0.06_Medicine:0.06
623927415,"142362112,67805463,15708023",Art:0.7_Philosophy:0.23_History:0.07
623993602,"86803240,15046945,2909711510,97137747",Biology:0.67_Geography:0.33
624117675,"201931942,192562407,501529594,75669611,171250308,19067145,2780061162,186187911,117926987,77066764",Materials science:0.57_Engineering:0.2_Chemistry:0.12_Physics:0.08_Political science:0.03
624150633,"94625758,2777769502,869728,95457728,195244886,2776501734,2776845398,519517224,191935318,537575062",History:0.3_Political science:0.22_Philosophy:0.14_Art:0.14_Business:0.08_Economics:0.05_Chemistry:0.03_Sociology:0.03_Geography:0.03
624207802,"36289849,144024400",Sociology:1.0
624247363,"15708023,17744445",Political science:0.5_Philosophy:0.25_Art:0.25
624296652,"30425244,83864248,162324750,65992609,44750222,58202505,105639569",Economics:0.78_Business:0.22
624320043,"2777108887,116915560,548081761,127413603,2992569135,154775046",Engineering:0.5_Chemistry:0.13_Philosophy:0.06_History:0.06_Geography:0.06_Biology:0.04_Sociology:0.04_Economics:0.04_Physics:0.04_Political science:0.04
624332383,"142362112,15708023",Art:0.75_Philosophy:0.25
624354505,"3019326613,2778782382,126322002,104950815,134018914,71924100",Medicine:0.62_Biology:0.33_Chemistry:0.04
624355022,3020171205,Medicine:1.0
624379133,"2777769502,97944126,3116431,34355311,17744445",Political science:0.6_Economics:0.12_Business:0.1_Computer science:0.1_Engineering:0.05_Mathematics:0.02
624384764,"142362112,15708023,124086623",Art:0.61_Philosophy:0.28_Geography:0.11
624447742,"3020730638,71924100,2989005,2992613538",Medicine:0.62_Materials science:0.12_Chemistry:0.12_Biology:0.12
